data_name,seed,train_prerank,train_time_seconds,epochs_trained,best_epoch,nll,energy,mse,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf
wage,0,marginal,160.1315413590055,133,117,1.490869951248169,0.7035111546516418,0.6994333446025849,0.032037897594273,0.0280168294906616,0.0310569299384951,0.0313264559954404,0.0336079247295856,0.2314727559685707,0.0288326340261846
wage,42,marginal,123.32601656089535,100,84,1.065893691778183,0.729630845785141,0.7565008103847504,0.0302839608862996,0.0450865861959755,0.0301856009289622,0.0312962213531136,0.031824236549437,0.3415210515260696,0.0497667213901877
wage,866,marginal,106.805647311965,86,70,0.9611552834510804,0.7158909380435944,0.7210508406162262,0.0341688082553446,0.0259471744298934,0.0305311860516667,0.028338817693293,0.0302284996956586,0.3521663814783096,0.0315082937479019
wage,12,marginal,237.7837516069412,194,178,1.4478745222091676,0.6930844366550446,0.6864264845848084,0.0276920838281512,0.0321936504915356,0.025242724083364,0.0264004328288137,0.0278818665072321,0.2175107821822166,0.0334318484179675
wage,4,marginal,295.0888930009678,239,223,2.20268542766571,0.726659643650055,0.7235477507114411,0.0317355388775467,0.0352861441671848,0.0304500011727213,0.0317697718739509,0.0363433444872498,0.029592306446284,0.0317131101153791
households,0,marginal,164.42826892784797,143,127,3.3663450479507446,0.9658622344334921,0.6738035579522451,0.033475611048440136,0.034294787173469864,0.06305720595022042,0.019710346901168425,0.036068664553264775,0.042295388877391815,0.03693013855566581
households,42,marginal,157.10849255812354,130,114,3.4592307806015015,0.9585790534814199,0.6630427241325378,0.031683328871925674,0.024727711609254282,0.07066127223273118,0.020863450442751248,0.031247421788672607,0.04093107581138611,0.043674769500891365
households,866,marginal,226.41442028107122,186,170,3.1965524752934775,0.9358783861001333,0.6383408010005951,0.02888521148512761,0.02997088897973299,0.057930336644252144,0.014621324681987366,0.037433054919044174,0.023829339692989986,0.0318287198121349
households,12,marginal,169.33778780000284,139,123,3.3768357833226523,0.9429818093776703,0.6294378340244293,0.027629476661483448,0.03067668154835701,0.06777028491099675,0.016017308458685875,0.03093825529019038,0.03199402987957001,0.033639662278195225
households,4,marginal,175.49825821304694,140,124,3.3138053019841514,0.931780606508255,0.6199955145517985,0.0297376091281573,0.02442106604576111,0.05700521978239218,0.02028324470544855,0.026600797039767105,0.030984507252772648,0.04907234696050485
air,0,marginal,178.1708442128729,130,114,5.859702825546265,1.463949942588806,1.023960828781128,0.03663189336657524,0.04446104932576418,0.08606350123882293,0.04247147934511304,0.03641872350126505,0.029279197193682195,0.03794013950973749
air,42,marginal,185.66691356687807,136,120,5.735034561157226,1.4253400087356567,0.9452982664108276,0.044066498056054115,0.05007217116653919,0.14027287513017656,0.05131940543651581,0.051168718934059144,0.0443891080096364,0.05730334613472223
air,866,marginal,196.85593877593055,143,127,5.5039954662323,1.3430994868278503,0.8077754557132721,0.0368821170181036,0.03276184182614088,0.12105031386017799,0.03912899689748883,0.034959875792264936,0.03542359191924334,0.05770314559340477
air,12,marginal,179.7413494088687,131,115,5.844730424880981,1.4360177516937256,0.9293553709983826,0.04074553605169058,0.041762433014810085,0.10535679161548614,0.05129327606409788,0.03629878032952547,0.04489773772656917,0.05582886170595884
air,4,marginal,158.66754917101935,116,100,5.709846925735474,1.4534365296363831,0.9802431344985962,0.040589609369635585,0.04480589171871543,0.1018482007086277,0.03660116260871291,0.041143185645341876,0.03713700976222754,0.042769314162433146
births1,0,marginal,249.29436957906,186,170,1.2307592988014222,0.7129030764102936,0.8552314519882203,0.0279942411929369,0.03443668279796839,0.07816033400595188,0.07949571236968041,0.04583979547023773,0.19517403244972228,0.024535506032407284
births1,42,marginal,233.48093488812447,178,162,1.3649933338165283,0.7390850603580474,0.8942293584346771,0.02875999445095658,0.02366073140874505,0.1013356938958168,0.10146120637655258,0.044766214489936826,0.1651747465133667,0.03914819750934839
births1,866,marginal,182.34074285300449,139,123,1.3638700485229491,0.730372679233551,0.8735012769699096,0.025425313226878642,0.025898821605369448,0.08010833412408828,0.08340921774506568,0.04075933061540127,0.15427905768156053,0.03671114705502987
births1,12,marginal,148.3949611959979,112,96,1.3384101569652558,0.7309714615345001,0.8457961738109588,0.029063111543655394,0.02549359146505594,0.07646127864718437,0.07657096348702908,0.04110034555196762,0.13029369935393334,0.030453671328723432
births1,4,marginal,293.0440447940491,221,205,1.6190079689025878,0.7326799154281616,0.8653771460056305,0.02813696600496769,0.023465833393856883,0.08397505581378936,0.08307438492774963,0.041388923302292824,0.13286086544394493,0.02824319638311863
births2,0,marginal,295.1365879268851,222,206,-4.065315413475036,1.006694746017456,1.1810513138771057,0.028196300193667412,0.02983890101313591,0.0634677167981863,0.03565302360802889,0.032258182391524316,0.3301125630736351,0.049895580485463144
