data_name,seed,train_prerank,train_time_seconds,epochs_trained,best_epoch,nll,energy,mse,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf
households,0,PCA+ALL,3143.7220384990796,382,366,3.5981536308924356,1.0047740439573924,0.6884113550186157,0.03096557967364788,0.01842259957144658,0.024815536104142666,0.02405048394575715,0.025546190328896046,0.0336728480954965,0.025219281824926536
air,0,PCA+ALL,3352.30469205603,280,264,6.127993774414063,1.503229022026062,1.0665825605392456,0.03562958221882582,0.026106359902769327,0.022957697324454785,0.026385260466486215,0.0337457338348031,0.027814769092947243,0.029477792605757714
births1,0,PCA+ALL,4336.799398155883,410,394,2.2343404054641725,0.7349253833293915,0.8659670650959015,0.032195187918841836,0.029949079919606447,0.026059795543551444,0.020106596872210503,0.02992461435496807,0.02817736705765128,0.029966348316520452
births2,0,PCA+ALL,1928.2723804689012,298,282,-1.0038796842098237,1.074816757440567,1.257013988494873,0.06732517182826996,0.031930440571159124,0.054660864919424054,0.031518413592129944,0.05102575682103634,0.04257214218378067,0.0374276977032423
wage,0,PCA+ALL,128.70371202379465,20,4,2.9771432638168336,0.9249758362770081,1.0392957508563996,0.14425890892744064,0.13898461014032365,0.13511718437075615,0.1383795328438282,0.1155960850417614,0.365193635225296,0.12680415958166122
scm20d,0,PCA+ALL,1058.1927064210176,143,127,8.359395802021027,2.4751750826835632,0.8344572708010674,0.03209916758351028,0.01747185457497835,0.03653864376246929,0.022747461567632854,0.030563367996364832,0.09597763232886791,0.029079449828714132
scm1d,0,PCA+ALL,1251.5078665539622,153,137,9.029321935441759,2.1169918643103705,0.633484959602356,0.02894423881338702,0.025574772515230708,0.03432601090106699,0.022580615244805813,0.028608272266056802,0.08535915861527126,0.027990021018518343
wq,0,PCA+ALL,260.0382449980825,142,126,21.60787582397461,2.5830695629119873,0.9920547008514404,0.11987758427858353,0.042361821979284286,0.2086663842201233,0.026116827502846718,0.04808628931641579,0.203974649310112,0.2274542599916458
scpf,0,PCA+ALL,816.7300668000244,462,446,-0.9485676288604736,0.3391062617301941,0.2193620651960373,0.05846484750509262,0.02445017360150814,0.055594369769096375,0.019636983051896095,0.04113875329494476,0.03204401209950447,0.028823601081967354
meps_21,0,PCA+ALL,2063.1038826471195,210,194,-0.43941085739061236,0.4346021022647619,0.6647456102073193,0.026910724467597902,0.01998765702592209,0.03273691900540143,0.02493133640382439,0.021226031007245183,0.02491502382326871,0.01928976207273081
meps_19,0,PCA+ALL,2736.3725550228264,268,252,-0.6529051978141069,0.39898947440087795,0.6857770755887032,0.03076305892318487,0.029183756618294865,0.0343788672471419,0.02545903594000265,0.02741928689647466,0.021161922020837665,0.023431214794982225
meps_20,0,PCA+ALL,3547.5890410819557,317,301,-0.6514769179953469,0.4219353397687276,0.8440024173922009,0.031983774776260056,0.018463861404193774,0.03575118641472525,0.020297619928088453,0.02113561425358057,0.023700723165853158,0.02283344469550583
house,0,PCA+ALL,1707.9512922309805,124,108,1.6766050172888713,0.653289056342581,0.6137756472048552,0.028596029171477192,0.020207831150163776,0.022033130061691223,0.019562325156901195,0.024551351109276646,0.01927991176995894,0.0215591081701543
