data_name,seed,train_prerank,train_time_seconds,epochs_trained,best_epoch,nll,energy,mse,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf
households,0,marginal+ALL,1988.742950374959,444,428,3.568030516306559,0.9991337060928345,0.6892361442248026,0.02651843149214983,0.019722488553573687,0.021696827219178278,0.024551430406669777,0.030698212174077828,0.037333461456000805,0.026780320641895134
air,0,marginal+ALL,1878.0964868830051,303,287,6.185376119613648,1.5191837191581725,1.0664716184139251,0.03056997898966074,0.028973772935569287,0.025452839862555265,0.02753374297171831,0.03971076961606741,0.024091035965830086,0.030069410614669324
births1,0,marginal+ALL,1684.3329497131053,278,262,2.253750133514404,0.7341214418411255,0.8757685959339142,0.023035576939582823,0.028305459953844547,0.025076011195778847,0.019384637754410506,0.02967808935791254,0.02790856803767383,0.026783008594065905
births2,0,marginal+ALL,1589.1463419038337,259,243,-1.1323982626199722,1.0465438067913055,1.2187587678432465,0.03897230196744204,0.023830090928822757,0.045876762457191946,0.027262425422668456,0.05223107188940048,0.04013468557968736,0.04379494376480579
wage,0,marginal+ALL,164.31033810507506,27,11,3.0495834589004516,0.9738288938999176,1.165256631374359,0.10174934640526771,0.11549625173211098,0.02456395886838436,0.02660969439893961,0.10690661519765854,0.17984294146299362,0.060479049757122996
scm20d,0,marginal+ALL,994.148782239994,150,134,7.94503390789032,2.4048279225826263,0.7979997247457504,0.02700925013050437,0.01828958559781313,0.03970722621306777,0.02314395538996905,0.028664369601756334,0.0770877874456346,0.025014187558554113
scm1d,0,marginal+ALL,691.5478723449633,95,79,9.700941297743055,2.0455168883005777,0.5847008360756768,0.02523218881752756,0.026981600353287324,0.04623240832653311,0.02500254712584946,0.03370098148783048,0.062594766004218,0.03176491086681684
wq,0,marginal+ALL,192.27689719991758,106,91,20.70931625366211,2.5847623348236084,1.005674123764038,0.12180851399898529,0.07182913273572922,0.23307842016220093,0.023068418726325035,0.05534352734684944,0.23621641099452972,0.24120783805847168
scpf,0,marginal+ALL,28.707958247046918,16,0,2.399155855178833,0.5123762488365173,0.27470317482948303,0.16497111320495605,0.15250760316848755,0.2562260329723358,0.17305149137973785,0.14404232800006866,0.22726081311702728,0.09471484273672104
meps_21,0,marginal+ALL,2729.1151113091037,293,277,-0.501974543556571,0.40235905535519123,0.63145169056952,0.032452050130814314,0.022603936668019742,0.03413235757034272,0.025510752107948065,0.029208864085376263,0.02439866034546867,0.03123274154495448
meps_19,0,marginal+ALL,2932.809226690093,308,292,-0.5628913603723049,0.3925904296338558,0.6683354768902063,0.02733832027297467,0.023803531483281404,0.030935792136006057,0.022880519391037524,0.027285571093671024,0.02135361358523369,0.02974926045862958
meps_20,0,marginal+ALL,3633.065825589001,358,342,-0.6891578319999907,0.4170563850137923,0.8260935031705432,0.025317120779719617,0.019566329299575753,0.03574551186627812,0.023036923026666045,0.021758392349713378,0.022953094345413975,0.021487668622285128
house,0,marginal+ALL,2016.7523332580458,164,148,1.5993488249571428,0.6565675657728444,0.6075009729551233,0.019769253573663857,0.022878864213176395,0.02037148254559092,0.017607772763332596,0.03224083408713341,0.01855157546537078,0.02014671946349351
