data_name,seed,nll,energy,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf,mse
scm1d,866,8.196014245351156,2.001737912495931,0.0515585703154405,0.0519242568148507,0.0834898551305135,0.0799409999615616,0.0446616013844808,0.0778027226527531,0.0636397289733092,0.6034298870298598
scm1d,12,8.318066596984863,2.216335164176093,0.0713042964537938,0.0788847940663496,0.1265134066343307,0.0955955510338147,0.0377730607158607,0.0633792968259917,0.0744440899127059,0.7617073456446329
scm1d,4,6.672181871202257,1.9475772513283625,0.0526545950108104,0.0580727126863267,0.1055442310041851,0.0531019878884156,0.038402813176314,0.0734232630994584,0.0664097550842497,0.581159406238132
wq,0,19.71162414550781,2.546118974685669,0.1638678908348083,0.0975123792886734,0.3185877501964569,0.0314803645014762,0.0848027840256691,0.323490560054779,0.2414841800928115,0.9939727187156676
wq,42,20.933788299560547,2.5032501220703125,0.1727733761072158,0.1233304738998413,0.3518067598342895,0.019763670861721,0.0968594998121261,0.4306603968143463,0.2469087094068527,0.9520732164382936
wq,866,22.60857391357422,2.696624279022217,0.1526415348052978,0.11744424700737,0.354629784822464,0.0317266955971717,0.0920680239796638,0.3798584938049316,0.2447860687971115,1.1203104257583618
wq,12,27.23286819458008,2.562835454940796,0.1778796464204788,0.1163069307804107,0.3557690382003784,0.0261034872382879,0.0989312008023262,0.4299528300762176,0.2463898360729217,0.9881999492645264
wq,4,356.2098999023437,2.6641716957092285,0.160197302699089,0.0940775647759437,0.3366847634315491,0.0235501192510128,0.0841558426618576,0.3860377371311188,0.2417200356721878,1.0768402814865112
scpf,0,-5.679637432098389,0.2241736352443695,0.2231497019529342,0.2330408990383148,0.1145825088024139,0.0915557444095611,0.1544653326272964,0.3778488039970398,0.2380587756633758,0.1890749633312225
scpf,42,-5.134130954742432,0.2408708930015564,0.1655345410108566,0.1505954712629318,0.1160606145858764,0.075930930674076,0.1252944320440292,0.3407794237136841,0.1441718637943267,0.1385810524225235
scpf,866,-4.827873706817627,0.5110557675361633,0.2135499119758606,0.2240002751350402,0.1070936471223831,0.1043416783213615,0.1535906493663787,0.3817789256572723,0.2320387363433838,1.0200810432434082
