data_name,seed,train_prerank,train_time_seconds,epochs_trained,best_epoch,nll,energy,mse,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf
households,0,,,,,3.3535301287968955,0.9361954927444458,0.6390752096970876,0.0954586938023567,0.0966707567373911,0.1240024591485659,0.0248877035143474,0.0694126027325789,0.1191681772470474,0.1449639971057574
households,42,,,,,3.197253108024597,0.9293974538644156,0.6303157607714335,0.1039626138905684,0.0991420075297355,0.1233549366394678,0.0236916950282951,0.0671068939069906,0.0731271753708521,0.1658999149998029
households,866,,,,,3.3011414607365928,0.9418610235055288,0.6535242994626363,0.0914009921252727,0.091053648541371,0.1286737894018491,0.0199047362742324,0.0709810170034567,0.0931110009551048,0.1416103541851043
households,12,,,,,3.170549829800924,0.912761648495992,0.610481321811676,0.1010706387460231,0.0991343582669894,0.1266186187664667,0.0228157072948912,0.0681401801606019,0.0949771180748939,0.1575147931774457
households,4,,,,,3.159368952115377,0.9066245456536612,0.6082893411318461,0.1005239511529604,0.099795797218879,0.1242942499617735,0.0205346921769281,0.0716993113358815,0.1015236340463161,0.1585832238197326
air,0,,,,,5.600805234909058,1.425542449951172,1.0123348593711854,0.0979518346488475,0.0929782949388027,0.1904273845255374,0.063556688465178,0.0748635374009609,0.0899918116629123,0.1518901497125625
air,42,,,,,5.632275152206421,1.3949692130088809,0.926638400554657,0.0927969343960285,0.0897335089743137,0.2123415112495422,0.0533058438450098,0.0736040972173213,0.0914613526314497,0.1483399271965026
air,866,,,,,5.344643926620483,1.3430267214775085,0.8091760575771332,0.0959285669028759,0.0870754718780517,0.2042834773659706,0.046093563362956,0.0735324501991272,0.0702813774347305,0.1554715350270271
air,12,,,,,5.608415222167968,1.428823983669281,0.9282740414142608,0.1031100399792194,0.1026236698031425,0.2173376053571701,0.0570422165095806,0.0792392551898956,0.0918452739715576,0.160119591653347
air,4,,,,,5.547014141082764,1.4338382363319395,0.9690762817859648,0.0985825911164283,0.0879016794264316,0.1948370441794395,0.0517949968576431,0.0738260254263877,0.0704932048916816,0.1463829576969146
births1,0,,,,,1.358896267414093,0.6964075207710266,0.8375702857971191,0.087152724713087,0.090773456543684,0.0991508349776268,0.1034687742590904,0.0808356069028377,0.1431999556720256,0.0748042501509189
births1,42,,,,,1.170663720369339,0.7048784852027893,0.8505451619625092,0.0741684302687644,0.0723621115088462,0.1161300182342529,0.1178044699132442,0.0754064355045557,0.2084630861878395,0.0662612132728099
