data_name,seed,train_prerank,train_time_seconds,epochs_trained,best_epoch,nll,energy,mse,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf
households,0,dependency,145.3109349149745,128,112,3.1818747520446777,0.941257506608963,0.6473574241002401,0.09748419622580211,0.102101964255174,0.13071767737468085,0.02282619522884488,0.07572260995705922,0.10458131382862727,0.15079877153038979
households,42,dependency,145.91088408697397,119,103,3.2182347774505615,0.9381166100502014,0.6452847917874655,0.10047478104631107,0.09280193597078323,0.1362363596757253,0.022804506588727236,0.07068086043000221,0.10528339569767316,0.1518926372130712
households,866,dependency,135.64236576796975,112,96,3.2705178260803223,0.9350258409976959,0.6426382660865784,0.09854412451386452,0.10195391376813252,0.11662214621901512,0.01895960063363115,0.06571841612458229,0.0766700121263663,0.1527778928478559
households,12,dependency,144.4842350720428,117,101,3.111593802769979,0.9087022145589193,0.6037308971087137,0.10381059224406879,0.1016453467309475,0.12983658909797668,0.022247765368471544,0.07040256758530934,0.10489967092871666,0.17011594027280807
households,4,dependency,132.70765145600308,106,90,3.1837401390075684,0.9191533128420512,0.6207250853379568,0.10370319833358128,0.11379643653829892,0.11759710684418678,0.02164188539609313,0.07904766499996185,0.09629302968581517,0.15544177095095316
air,0,dependency,166.13657382002566,120,104,5.728455543518066,1.4203607082366942,0.9888881146907806,0.09572914391756057,0.09292294904589653,0.19393380656838416,0.0568626519292593,0.07335935980081558,0.09921119511127471,0.14230047389864922
air,42,dependency,149.78425181598868,106,90,5.544566917419433,1.391695261001587,0.9196581780910492,0.09790558516979217,0.09345241785049438,0.21425445824861528,0.05024603195488453,0.07505455687642097,0.09129611104726791,0.16175702214241028
air,866,dependency,178.3609278309159,125,109,5.35491304397583,1.3456355333328247,0.8094411075115204,0.0994563303887844,0.09612446129322053,0.18828609734773635,0.03942577615380287,0.07288634441792965,0.06689777001738548,0.15976948142051697
air,12,dependency,171.4292378630489,123,107,5.886093473434448,1.4151822686195374,0.9174177646636963,0.09639753699302674,0.09473576173186302,0.19728336483240128,0.052668727934360504,0.06953214854001999,0.07733843475580215,0.1502366080880165
air,4,dependency,215.32033456501085,155,139,5.566741704940796,1.4414437294006348,0.9638121545314788,0.10220038369297982,0.09846060127019882,0.21919921189546585,0.054123826511204245,0.08150077983736992,0.10828570201992989,0.1487579897046089
