data_name,seed,nll,energy,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf,mse
meps_19,12,-1.85884128510952,0.3609296064823866,0.08052961248904467,0.0489035559585318,0.053608468035236,0.036344881635159254,0.03648973279632628,0.23962801042944193,0.0562580501427874,0.4922886434942484
meps_19,4,-1.8883947357535362,0.3870629779994488,0.06226117489859462,0.04323908407241106,0.05923297512345016,0.045266563072800636,0.03465437516570091,0.21648297552019358,0.05539628572296351,0.6494776271283627
meps_20,0,-1.6289087533950806,0.4474704894754622,0.06750010223024422,0.05270818714052439,0.04800481080181069,0.03019725676212046,0.03965901645521323,0.22853961918089125,0.07126650110714966,0.9305894639756944
meps_20,42,-1.8458378381199307,0.3787515130307939,0.07800695051749547,0.06466734699077076,0.052723219618201256,0.03632404738002353,0.05504875609444247,0.23750792692104974,0.08028464143474896,0.6045638157261742
meps_20,866,-1.7933642665545146,0.40122923420535195,0.07555599800414509,0.05243376373416848,0.05198968408836259,0.03419078762332598,0.04192347193343772,0.23420750515328514,0.0708736257834567,0.685458673371209
meps_20,12,-1.9764746030171711,0.3739278101258808,0.055795029633575015,0.029949911249180634,0.05537152290344238,0.038366779788500734,0.02716451624615325,0.22587912695275414,0.03911087030751838,0.5470399078395631
meps_20,4,-1.938777791129218,0.40592048234409756,0.05268597085442808,0.032615324585802026,0.0533371822287639,0.03235491303106149,0.029006018199854426,0.23225068714883593,0.04024128677944342,0.8237679600715637
house,0,0.8471290132273799,0.5681324445683024,0.10164815867724626,0.1210604740873627,0.10025894577088564,0.10350700500218765,0.10760830148406651,0.101604040550149,0.09614530529664911,0.5319353614164435
house,42,12.977339230153872,0.515737524499064,0.102540274353131,0.1189046437325685,0.08737781255141548,0.09364554188821626,0.11467031130324239,0.14031180901371915,0.1059184110035067,0.4596855588581251
house,866,1.4830821389737336,0.6503141444662343,0.0828874334692955,0.09888384782749673,0.09244339670176091,0.09397002179985461,0.08865048541970875,0.12910774965649066,0.07076325073190358,0.6560277627862018
house,12,130.71156395097142,0.4866440257300501,0.10612902466369711,0.1204408792697865,0.08857832103967667,0.09457999921363333,0.11494346254545709,0.1640819013118744,0.11121648128913797,0.4209283927212591
house,4,0.9646108733571094,0.5167954486349354,0.10666013379459796,0.11904737256143404,0.0918857704686082,0.09824610177589499,0.11371126738579376,0.167189069416212,0.10678938970617625,0.4774536023969236
bio,0,-0.7269178249087989,0.2301143977571936,0.03055302002558521,0.026144664405899888,0.025742661116608216,0.02875623196436494,0.027862426295292144,0.06027488881612525,0.04818697091118962,0.26222900593397663
bio,42,-0.5584112329810274,0.2707260774046767,0.03910226561129093,0.02073693524717408,0.03039310489069013,0.035845666174210755,0.02990184592850068,0.030448379789424294,0.05097338597418046,0.7828726444174262
