data_name,seed,train_prerank,train_time_seconds,epochs_trained,best_epoch,nll,energy,mse,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf
households,0,,137.61437335299888,110,94,3.3340690533320108,0.9420922994613647,0.6464010179042816,0.0810232125222683,0.0772948960463206,0.12596201772491136,0.02263511468966802,0.06650528373817603,0.11223683506250381,0.11282505095005035
households,42,,162.73589165799967,124,108,3.2250448862711587,0.9294011294841766,0.6364008684953054,0.10152336085836093,0.09618852535883586,0.11291843031843503,0.02680861111730337,0.07183926676710446,0.0935257077217102,0.15133543809254965
households,866,,167.42402638600106,127,111,3.138911008834839,0.9252890547116598,0.6333360473314921,0.09092970564961433,0.09187666326761246,0.11418333277106285,0.016603789913157623,0.06489175682266553,0.093846229215463,0.1399413918455442
households,12,,165.94487352300166,126,110,3.13721493879954,0.9117944339911143,0.605646347006162,0.09484206015865008,0.08925113330284755,0.13034303237994513,0.030238909802089136,0.07053062940637271,0.12067806472380956,0.15360395113627115
households,4,,158.2302479409991,119,103,3.182212511698405,0.9167953332265218,0.6105327804883321,0.0916040800511837,0.09711314861973126,0.10366871828834216,0.020141786119590204,0.06677585033078988,0.10376836732029915,0.14395896097024283
air,0,,244.4851645430008,159,143,5.835687208175659,1.4196812987327576,0.9927816748619079,0.09494823962450027,0.09536075294017791,0.199057474732399,0.04857282694429159,0.07266244068741798,0.11130695044994354,0.14177772402763367
air,42,,182.67403826700138,120,104,5.641082715988159,1.394024384021759,0.9233994007110595,0.09523099586367607,0.08777954950928687,0.20844865441322327,0.051914270222187045,0.07367604821920395,0.07588491104543209,0.15052877217531205
air,866,,144.04580764899947,94,78,5.464690160751343,1.351283597946167,0.8150417804718018,0.0904213011264801,0.08035893514752387,0.1832445129752159,0.04107126537710428,0.06604219675064087,0.07785560116171837,0.14563269317150115
air,12,,166.97471433399915,109,93,5.7110621452331545,1.4062610507011413,0.9100065886974334,0.08719037249684333,0.08491182550787926,0.20970981568098068,0.05501410737633705,0.07046394087374211,0.08844981044530868,0.13788245245814323
air,4,,214.4139294329998,137,121,5.555993556976318,1.4336122632026673,0.9643977165222168,0.09301081523299218,0.08289280235767364,0.1964363768696785,0.049300475791096685,0.07203338928520679,0.0743203304708004,0.13520842790603638
