data_name,s,prerank,pce,nll,energy,total_train_time,total_inference_time
wq,100,cdf,0.2423870861530304,20.04176139831543,2.552506685256958,2.364718110781784,0.008030918830384811
wq,1000,cdf,0.24535208940505981,20.545324325561523,2.540665626525879,7.702616926352493,0.0155101398161302
scpf,100,marginal,0.03779321908950806,-5.183538913726807,0.23149725794792175,4.389263131298746,0.007951026262405018
scpf,1000,marginal,0.043992917984724045,-5.596206188201904,0.2406269907951355,4.736786622429888,0.007461961801163852
scpf,100,mean,0.024903621524572372,-5.4521708488464355,0.23395518958568573,4.837208841073637,0.007629842435320219
scpf,1000,mean,0.02365400828421116,-4.021139621734619,0.25594666600227356,4.854161270032637,0.007452699060862263
scpf,100,variance,0.03394292667508125,-4.982203483581543,0.2468944638967514,4.426061352963249,0.009075604177390536
scpf,1000,variance,0.033263638615608215,-5.726872444152832,0.22974534332752228,5.4969673584681,0.009083451866172255
scpf,100,dependency,0.05756605789065361,-6.558828353881836,0.21191366016864777,4.541364068615561,0.007447949913330376
scpf,1000,dependency,0.08646641671657562,-6.004143238067627,0.23542025685310364,4.4265902515656,0.008487730318059524
scpf,100,pca,0.056464217603206635,-4.792076587677002,0.22324664890766144,4.086327796864013,0.008242518734186887
scpf,1000,pca,0.04939217492938042,-5.774609088897705,0.23247455060482025,4.731055286945775,0.007327782960298161
scpf,100,density,0.31212255358695984,-5.593302249908447,0.22462384402751923,4.387050535599701,0.011744460936946173
scpf,1000,density,0.3570958375930786,-6.430112838745117,0.22692547738552094,13.142977477330714,0.015921304149863622
scpf,100,cdf,0.02370782569050789,-5.280209541320801,0.25075724720954895,6.761581709088447,0.010825867912111183
scpf,1000,cdf,0.025542763993144035,-5.878848075866699,0.2389553338289261,22.224320608959534,0.02004066014972826
meps_21,100,marginal,0.027362328954041004,-1.851215936243534,0.4068708475679159,2.521121654900101,0.011818909854628145
meps_21,1000,marginal,0.023941184976138175,-1.8787769675254822,0.4109218046069145,2.7063734928689276,0.011653358434947829
meps_21,100,mean,0.02750487980665639,-1.9224614650011063,0.4101942740380764,2.8559747232512263,0.01101894531554232
meps_21,1000,mean,0.024034094298258424,-1.8336861282587051,0.4094751048833132,1.9653251540459071,0.012166959109405677
meps_21,100,variance,0.027826828067190945,-1.7849858924746513,0.44351266883313656,1.6637999376514927,0.012299208948388696
meps_21,1000,variance,0.03203105495776981,-1.7451843917369843,0.4374347198754549,2.149816841104378,0.01307803459931165
meps_21,100,dependency,0.024755218590144068,-1.7664847671985626,0.4311854001134634,2.667188507753114,0.011589793201225499
meps_21,1000,dependency,0.024798839003778994,-1.6482847332954407,0.45138400979340076,1.8310820109521349,0.01121409162102888
meps_21,100,pca,0.02385921817040071,-1.9720722287893295,0.405699510127306,3.0030333953831967,0.01227438411830614
meps_21,1000,pca,0.02488230331800878,-1.748887076973915,0.4187279101461172,3.1605554439515497,0.014586572217134138
meps_21,100,density,0.029320728208404034,-1.0844992846250534,0.4059095438569784,11.786039925172615,0.03613445011433214
meps_21,1000,density,0.028813055949285626,-1.0444647781550884,0.40708514116704464,74.55361445064968,0.14256450779891264
meps_21,100,cdf,0.025448284053709358,-1.8381754904985428,0.4119644407182932,7.739036422781647,0.020484737982042135
meps_21,1000,cdf,0.02639671234646812,-1.8981279507279396,0.43416099809110165,66.60562504166737,0.10575873401636879
meps_19,100,marginal,0.027906185714527965,-1.7951617017388344,0.4154027923941612,2.001328759787915,0.011522712131651739
meps_19,1000,marginal,0.027620221837423742,-1.6925689056515694,0.40811375342309475,2.895055156884094,0.011979125696234405
meps_19,100,mean,0.022521589184179902,-1.2418751195073128,0.4764294493943453,1.2719585712843886,0.011779872452219326
meps_19,1000,mean,0.0261005480424501,-1.6934411898255348,0.40956126898527145,2.483925981183226,0.0120517087324212
meps_19,100,variance,0.04646019893698394,-1.959539882838726,0.39851181395351887,1.8198330557982747,0.012555498451304933
meps_19,1000,variance,0.04503445886075497,-1.7064912021160126,0.39624761044979095,2.0995678935820856,0.012276587053202092
meps_19,100,dependency,0.026189503143541515,-1.7881086245179176,0.43712394684553146,2.2643991752527652,0.012465499232833584
meps_19,1000,dependency,0.02503676258493215,-1.779334731400013,0.43638353794813156,2.52663071527301,0.01244786298678567
meps_19,100,pca,0.026576461270451546,-1.7077659890055656,0.42715279199182987,2.4849222152959554,0.013115841903102894
meps_19,1000,pca,0.02718484785873443,-1.787130445241928,0.4230847842991352,3.474094277814341,0.01458876032071809
meps_19,100,density,0.027486331935506314,-1.035922458395362,0.41627233289182186,11.183707333852848,0.02617115150205791
meps_19,1000,density,0.02723981614690274,-1.1511207781732082,0.40612669847905636,86.17635234897025,0.14084339613715807
meps_19,100,cdf,0.01918467605719343,-1.7447496950626373,0.41839285381138325,10.649504777183756,0.02169013024928669
meps_19,1000,cdf,0.02038999373326078,-1.8753433674573898,0.39792620576918125,96.49194930290493,0.10669703360181301
meps_20,100,marginal,0.025702795738147363,-1.6946617563565571,0.43018583456675213,2.915633365434284,0.012964888452552259
meps_20,1000,marginal,0.026364243175420497,-1.614083058304257,0.4197979470094045,3.0630906004769107,0.011987392961358031
meps_20,100,mean,0.020036395794401567,-1.5019162032339308,0.4430933892726898,2.297720470970186,0.011642220034264027
meps_20,1000,mean,0.023679742279152077,-1.5248635278807745,0.4393150789870156,2.469599744436952,0.011851407618572314
meps_20,100,variance,0.04438361939456728,-1.50958823495441,0.43317123254140216,1.649025323901636,0.012228386484396954
meps_20,1000,variance,0.048021472369631134,-1.71772876713011,0.4124351458417045,2.7806009917830425,0.012546953155348699
meps_20,100,dependency,0.030872600463529427,-1.6748336089981928,0.4143511288695865,1.6479107406999296,0.01165737973836561
meps_20,1000,dependency,0.030631590841545,-1.6141912539800007,0.4186561322874493,1.6334621825876334,0.010753897717222571
meps_20,100,pca,0.023732033661670156,-1.5197745826509264,0.44392240709728664,2.7914701358648015,0.01111072866866986
