data_name,seed,train_prerank,train_time_seconds,epochs_trained,best_epoch,nll,energy,mse,pce_marginal,pce_mean,pce_variance,pce_dependency,pce_pca,pce_density,pce_cdf
households,0,,782.4830566460005,116,100,3.271827975908915,0.9439747035503387,0.6502971053123474,0.09260337303082149,0.0942284253736337,0.12012435868382454,0.021746341449518997,0.0667395864923795,0.10300981253385544,0.14238054802020392
households,42,,1060.8976074869988,146,130,3.1517064571380615,0.921137531598409,0.625817060470581,0.10054282223184903,0.09324365730086963,0.11887110148866971,0.023850552116831143,0.069740891456604,0.08636300514141719,0.1639528994758924
households,866,,999.4751847530024,134,118,3.1019313732783,0.920187254746755,0.6258622308572134,0.091162770986557,0.09521975244084994,0.11829198896884918,0.018884358927607536,0.0662109578649203,0.09457190086444218,0.13771289214491844
households,12,,664.802474762997,94,78,3.165373166402181,0.9220134317874908,0.6137610524892807,0.08697425946593285,0.08188584757347901,0.13315100967884064,0.022183175819615524,0.06014492797354857,0.08918631946047147,0.13983379552761713
households,4,,734.5869294009972,106,90,3.1182135343551636,0.9078910450140635,0.610962708791097,0.09451654429237048,0.09860137601693471,0.09666107346614201,0.020953910735746224,0.06353249152501424,0.07633497814337413,0.14367138594388962
air,0,,1983.4319548560015,184,168,5.680997705459594,1.4091437935829163,0.9691644191741944,0.09832994043827056,0.09536118060350418,0.1780017741024494,0.053278375044465066,0.07372829094529151,0.08435046561062336,0.14777761623263358
air,42,,1404.5953011419988,126,110,5.624752426147461,1.3928927779197693,0.920276540517807,0.09398579448461533,0.09201479405164718,0.1953492134809494,0.04855246059596539,0.07150769010186195,0.08224667273461819,0.14630451202392578
air,866,,1135.4156171680006,100,84,5.409224891662598,1.3540013074874877,0.8180429637432098,0.08891104310750961,0.07887259498238564,0.18707158863544465,0.03955061612650752,0.06983978599309922,0.07418494410812855,0.1402392417192459
air,12,,1325.8739825209996,116,100,5.705195808410645,1.4188044905662536,0.9158852934837342,0.09149918854236602,0.08687228932976723,0.20316908061504363,0.054901614971458915,0.0721240907907486,0.08390951789915561,0.1436719797551632
air,4,,1877.6751058189984,162,146,5.660363578796387,1.4285955667495727,0.9617467939853668,0.09444610998034478,0.08537376895546914,0.18492354303598404,0.04479186963289976,0.06983217038214207,0.08103638626635075,0.1405765376985073
