data_group,data_name,lambda_reg,pce,nll,energy
camehl,households,0.016481177259910367,0.021924151107668877,3.278424104054769,0.9312716722488403
cevid,air,0.19067935450818999,0.022728990763425827,5.474595387776692,1.347283124923706
cevid,births1,6.843944179486576,0.030118942260742188,1.102472295363744,0.6679047346115112
cevid,births2,0.679657809075816,0.05750352889299393,-4.452715833981832,0.8720817565917969
cevid,wage,0.26562444112231015,0.020622288808226585,0.49426137407620746,0.7083727121353149
mulan,scm20d,0.003501234436931826,0.029381847009062767,7.674161434173584,2.1975362300872803
mulan,rf2,0.05102814854376226,0.042152609676122665,32.75378410816192,1.1748547554016113
mulan,rf1,5.1933991453495505,0.047795072197914124,1362.3452154159545,1.4461016654968262
mulan,scm1d,1.656159617508443,0.027517128735780716,6.853142356872558,1.9530909061431885
mulan,atp1d,0.2537815508265665,0.0633210614323616,3.0348153114318848,0.9583410620689392
mulan,atp7d,1.1807839646800242,0.0656561404466629,7.112951755523682,1.2816765308380127
mulan,oes97,0.1277521511081062,0.09656862169504166,10.537189483642578,1.4813588857650757
mulan,oes10,0.1096673852900485,0.10512150079011917,13.762521743774414,1.8471664190292358
mulan,jura,0.024653623992629693,0.04575599357485771,2.5174033641815186,0.8641589879989624
mulan,sf1,0.004207988669606638,0.08363930881023407,-1.557051181793213,0.4243459701538086
mulan,sf2,0.05879255020695498,0.13724355399608612,868936581120.0,94340.34375
mulan,wq,0.1615286541526808,0.05046349763870239,23.487884521484375,2.8482770919799805
mulan,enb,0.17008426663012954,0.031296007335186005,-0.1908494085073471,0.32244977355003357
mulan,slump,1.1743226913544527,0.08632109314203262,3.0313193798065186,1.0039680004119873
mulan,osales,0.5748594743060447,0.19786614179611206,72611.1484375,30420.1328125
mulan,scpf,0.2537815508265665,0.05224752053618431,-5.454704761505127,0.3982331156730652
feldman,meps_21,0.1661637335154431,0.02302125282585621,-1.7413421630859376,0.3738171458244324
feldman,meps_19,3.5414120250848486,0.02352367900311947,-2.005610716342926,0.35881850123405457
feldman,meps_20,1.3110372107110724,0.028251998126506805,-1.7538384993871052,0.36153751611709595
feldman,house,0.003376533546379295,0.02322383038699627,0.48634219268957773,0.5002835392951965
feldman,bio,0.105607841990983,0.02304908260703087,-0.8064808687743019,0.23925155401229858
feldman,blog_data,0.04023896438895892,0.025916246697306633,-0.5735805852290912,0.6271715760231018
del_barrio,calcofi,0.014870875831002727,0.020158590748906136,0.5671327027142612,0.42092230916023254
del_barrio,ansur2,0.3600407776214658,0.010628948919475079,1.6642768383026123,0.5177264213562012
wang,taxi,0.16438753050405772,0.021219370886683464,1.6773029747216597,0.6831163167953491
wang,energy,0.04170520892335342,0.0284615196287632,0.6205100417137146,0.4528127908706665
