data_name,seed,prerank,pce,nll,energy,mse,train_time_seconds,epochs_trained,best_epoch
scpf,42.0,marginal,0.0250203665345907,-5.526483535766602,0.2555886805057525,0.160228818655014,333.31433273106813,296.0,280.0
scpf,866.0,marginal,0.0310427453368902,-4.901265621185303,0.5315983295440674,1.0556187629699707,378.112928021932,330.0,314.0
scpf,12.0,marginal,0.0898366570472717,5.930738925933838,1.170729398727417,4.922722339630127,98.54992141202092,86.0,70.0
scpf,4.0,marginal,0.0781847685575485,3.724519729614258,0.7837123274803162,1.3367552757263184,105.7865107471589,93.0,77.0
meps_21,0.0,marginal,0.0250660906312987,-1.777273178100586,0.4058237448334694,0.6940013924613595,162.76862922799774,105.0,89.0
meps_21,42.0,marginal,0.0245463922619819,-1.7356256172060966,0.4134648460894823,0.7138234758749604,121.3777039819397,77.0,61.0
meps_21,866.0,marginal,0.0227800732245668,-1.884981520473957,0.3906815927475691,0.7023132806643844,234.77992652496323,151.0,135.0
meps_21,12.0,marginal,0.0226228230749256,-1.782385140657425,0.4015827141702175,0.6290813498198986,182.6651317439973,113.0,97.0
meps_21,4.0,marginal,0.024331723107025,-1.6176615953445437,0.4401662033051252,0.8191908039152622,184.92524281609803,119.0,103.0
meps_19,0.0,marginal,0.025705974898301,-1.7236963212490082,0.4206382725387811,0.8104521539062262,219.46629902999848,140.0,124.0
meps_19,42.0,marginal,0.0234424148220568,-1.7878155931830406,0.3980872724205255,0.6845554523169994,134.0837958410848,84.0,68.0
meps_19,866.0,marginal,0.0295513748424127,-1.7785002663731575,0.4065285678952932,0.6884190086275339,190.38597724190916,117.0,101.0
meps_19,12.0,marginal,0.021906872279942,-1.7514078840613363,0.3768210187554359,0.5365746114403009,136.71778424899094,87.0,71.0
meps_19,4.0,marginal,0.0238681148039177,-1.8694816902279852,0.4076997451484203,0.6992376074194908,141.43460757890716,90.0,74.0
meps_20,0.0,marginal,0.0215562718092567,-1.6595076190100777,0.4242420179976357,0.9186630563603508,169.57472537294962,105.0,89.0
