data_name,seed,prerank,pce,nll,energy,mse,train_time_seconds,epochs_trained,best_epoch
bio,12.0,marginal,0.0555267058605072,-0.6521904188043931,0.2514744722375683,0.3723260184713438,479.8233312550001,148.0,132.0
bio,4.0,marginal,0.0446993042440975,-0.7406303970252767,0.2342040424837785,0.2440474228385616,1124.5919834800295,316.0,300.0
blog_data,0.0,marginal,0.1081953865744299,-0.596188163605787,0.6268137905557277,0.7323630937075211,385.89358804398216,89.0,73.0
blog_data,42.0,marginal,0.1137156348864911,-0.7117376559871739,0.6287229727890532,0.8420291467238281,438.3921670540003,101.0,85.0
blog_data,866.0,marginal,0.1226325333118438,-0.6111862861503989,0.6549500348204274,0.8903896066091829,304.1042730950285,68.0,52.0
blog_data,12.0,marginal,0.1026191479068691,-0.4864583094998941,0.6309804613307372,0.7714206081325725,376.3468053060351,84.0,68.0
blog_data,4.0,marginal,0.1189450312216403,-0.4897547756968918,0.6446393798973601,0.8163660017110533,321.194263579906,72.0,56.0
calcofi,0.0,marginal,0.0685776741275203,0.5808485277591884,0.4200001827621159,0.3304591076057248,3216.7435368070146,61.0,45.0
calcofi,42.0,marginal,0.0730146712294834,0.5683266435194165,0.4199952561126536,0.3309719881997639,4124.627427283092,98.0,93.0
calcofi,866.0,marginal,0.0721961491537757,0.5686503595226452,0.420574425023143,0.3317222331314027,5400.060069899075,117.0,101.0
calcofi,12.0,marginal,0.0738237204476251,0.5637010270494873,0.4184194484866467,0.3279550241447296,5674.313515470945,119.0,103.0
calcofi,4.0,marginal,0.0743923385729308,0.5726449168717661,0.4213196144384496,0.3334300541045034,3932.9743707249872,86.0,74.0
ansur2,0.0,marginal,0.0620178561657667,1.7558507323265076,0.5279805660247803,0.3680886030197143,165.9244160510134,133.0,117.0
ansur2,42.0,marginal,0.0664916448295116,1.7529709339141846,0.5264534652233124,0.3656457513570785,144.135840504081,115.0,99.0
ansur2,866.0,marginal,0.0751207284629345,1.8224939107894895,0.5458677113056183,0.3960330486297607,128.9561973370146,107.0,91.0
ansur2,12.0,marginal,0.0881299190223217,1.8203819394111636,0.5483001172542572,0.3875566571950912,110.6196362640476,92.0,76.0
ansur2,4.0,marginal,0.061965461820364,1.7068291306495669,0.5146944224834442,0.3487191796302795,162.20364031998906,135.0,119.0
taxi,0.0,marginal,0.0790813652000256,1.6838535513196673,0.6855681759970529,0.7990385813372476,692.8162711079931,169.0,153.0
taxi,42.0,marginal,0.0827528642756598,1.7361884100096567,0.7043648847511836,0.8425216308661869,965.8474601519991,238.0,222.0
taxi,866.0,marginal,0.0796221153012343,1.6885104605129786,0.6889959820679256,0.8114993529660361,813.692448034999,203.0,187.0
taxi,12.0,marginal,0.0827387951314449,1.7194799099649702,0.6959768618856158,0.8254452552114214,783.7426041719737,205.0,189.0
taxi,4.0,marginal,0.0835517924811158,1.6974092398371017,0.7009439485413688,0.8480151329721723,1304.3698986809468,324.0,308.0
households,0.0,pca,0.0755293841163317,3.288745164871216,0.941528836886088,0.6425903389851252,120.6880172950914,130.0,114.0
households,42.0,pca,0.0759259189168612,3.1689415772755942,0.9195694327354432,0.6239214738210043,138.75121099408716,141.0,125.0
households,866.0,pca,0.0711396361390749,3.270030379295349,0.9373839795589448,0.6467788616816202,115.09528105403297,118.0,102.0
households,12.0,pca,0.0662998333573341,3.1734376748402915,0.916203776995341,0.6084016958872477,133.117093923036,135.0,119.0
households,4.0,pca,0.0772490886350472,3.2404050827026367,0.9210260808467864,0.6241364777088165,117.57261309807654,121.0,105.0
air,0.0,pca,0.0774122439324855,5.6876613140106205,1.4258427619934082,0.9935666978359222,151.43262247403618,123.0,107.0
air,42.0,pca,0.0714819736778736,5.572755241394043,1.3932753920555114,0.9140251815319062,153.59410428104457,119.0,103.0
air,866.0,pca,0.0703704372048378,5.339377546310425,1.3276602983474732,0.7920299947261811,185.6641221080208,148.0,132.0
air,12.0,pca,0.0771916463971138,5.69902606010437,1.4214518070220947,0.928636920452118,152.79612964997068,115.0,99.0
air,4.0,pca,0.0723728217184543,5.5673740863800045,1.4318992376327515,0.9549749791622162,178.98469962005038,136.0,120.0
births1,0.0,pca,0.0820014044642448,2.088343119621277,0.6972109615802765,0.8379511833190918,88.51191796793137,70.0,54.0
births1,42.0,pca,0.0792649529874324,1.3565605461597443,0.7167317509651184,0.8737159490585327,207.7272487638984,166.0,150.0
births1,866.0,pca,0.0766564063727855,1.1499660670757297,0.7149568498134613,0.850395891070366,184.19931744702623,146.0,130.0
births1,12.0,pca,0.0719760082662105,1.329059213399887,0.7096440672874451,0.8346753120422363,98.67113422206604,79.0,63.0
births1,4.0,pca,0.0737981300801038,1.133852916955948,0.7224561512470246,0.8606288313865662,180.27494618901983,148.0,132.0
births2,0.0,pca,0.1167945027351379,-4.848457932472229,0.9644927203655242,1.0448882937431336,264.83414503594395,214.0,198.0
births2,42.0,pca,0.1196630552411079,-4.238580584526062,0.8345335006713868,0.6794911742210388,257.34583714802284,207.0,191.0
births2,866.0,pca,0.1146033138036728,-4.254289817810059,0.874384754896164,0.8262628063559532,226.52670795901213,181.0,165.0
births2,12.0,pca,0.1250691130757331,-5.09468138217926,0.8043692260980606,0.7683825463056564,279.10636376799084,219.0,203.0
births2,4.0,pca,0.1331161461770534,-4.448833012580872,0.950107592344284,0.8645621716976166,236.10061416006647,185.0,169.0
wage,0.0,pca,0.1142424710094928,0.3878938093781471,0.6921615600585938,0.6866109609603882,81.58699330303352,64.0,48.0
wage,42.0,pca,0.1088924199342727,0.5561819270253181,0.7006769478321075,0.7112320303916931,80.52917871798854,63.0,47.0
wage,866.0,pca,0.1137510783970356,0.3627476543188095,0.6880328118801117,0.691624391078949,83.71102797600906,65.0,49.0
wage,12.0,pca,0.1031011588871479,0.3745201110839843,0.6776248455047608,0.6740975201129913,86.81998512696009,68.0,52.0
wage,4.0,pca,0.1226520679891109,0.4302323043346405,0.7241829335689545,0.7461776793003082,68.77567925094627,49.0,33.0
scm20d,0.0,pca,0.0376523328013718,7.5762717723846436,2.2959176301956177,0.7772500291466713,89.613380596973,63.0,47.0
scm20d,42.0,pca,0.0358788021840155,8.105326235294342,2.206325083971024,0.7224830314517021,98.03935099591035,69.0,53.0
scm20d,866.0,pca,0.036220870912075,7.225822269916534,2.3119687736034398,0.8019683957099915,98.8634656459326,69.0,53.0
scm20d,12.0,pca,0.0360863031819462,7.97953462600708,2.3631343245506287,0.8354183956980705,97.63138575002084,65.0,49.0
scm20d,4.0,pca,0.0363199231214821,7.76140570640564,2.4210843443870544,0.8751293793320656,102.9448491249932,71.0,55.0
scm1d,0.0,pca,0.0369732942846086,14.30722427368164,2.046744359864129,0.6463495426707797,131.84184908203315,85.0,69.0
scm1d,42.0,pca,0.0353808088435067,7.447103341420491,1.8507207764519584,0.5113127993212806,173.80007578793447,112.0,96.0
scm1d,866.0,pca,0.0377919876741038,8.033646901448568,2.1402076615227594,0.7181673182381524,128.8787384950556,82.0,66.0
scm1d,12.0,pca,0.0374606293108728,6.024609883626302,1.9926503366894197,0.618128154012892,142.32275736995507,89.0,73.0
scm1d,4.0,pca,0.0397763662040233,9.108041498396132,2.181315024693807,0.7289050221443176,143.16542239498813,89.0,73.0
wq,0.0,pca,0.0859867185354232,19.764558792114254,2.5529122352600098,0.999868869781494,115.07520072394982,118.0,102.0
wq,42.0,pca,0.092753991484642,20.363000869750977,2.5025830268859863,0.9504575133323668,53.77414255891927,54.0,38.0
wq,866.0,pca,0.086574301123619,24.37891387939453,2.7075321674346924,1.132115602493286,123.3919060761109,131.0,115.0
wq,12.0,pca,0.1049929559230804,2423.313232421875,2.5812954902648926,0.9922905564308168,22.96037625405006,23.0,7.0
wq,4.0,pca,0.0985975414514541,23.33767890930176,2.680959701538086,1.0886461734771729,63.80744989693631,68.0,52.0
