data_name,seed,prerank,pce_marg,pce_prerank,nll,energy,mse
households,0,marginal,0.0269597908481955,0.0274329585954546,3.5373974243799844,0.992154896259308,0.7137681345144907
households,42,marginal,0.0249227539946635,0.0261677674328287,3.4270607233047485,0.9966274599234264,0.6717776358127594
households,866,marginal,0.0241951402276754,0.0252294860159357,3.467859029769897,0.9632708032925924,0.6488967935244242
households,12,marginal,0.0250640346979101,0.024359083113571,3.360292673110962,0.942478875319163,0.6258481542269388
households,4,marginal,0.0243159818152586,0.0245139254257082,3.3844363689422607,0.9633382658163706,0.6635488172372183
households,0,mean,0.0292421017463008,0.0165045349858701,3.5375787814458213,0.9900404214859008,0.6858982841173807
households,42,mean,0.0292652677744627,0.0147668846572438,3.496608058611552,0.992638369401296,0.671360194683075
households,866,mean,0.0268171435842911,0.0163200103367368,3.4527963399887085,0.9740349054336548,0.6679158608118693
households,12,mean,0.0279569448903203,0.0209979331120848,3.435617208480835,0.9678690930207572,0.632738451162974
households,4,mean,0.0272508248065908,0.0183039717376232,3.404911677042643,0.971011092265447,0.6489410400390625
households,0,variance,0.0272519417727987,0.0244935137840608,3.5272200107574463,0.9828361670176188,0.683762381474177
households,42,variance,0.0296392183129986,0.0206199996173381,3.3595529397328696,0.9523739417394004,0.6494510074456533
households,866,variance,0.0284565991411606,0.015481821882228,3.41171395778656,0.9617775777975718,0.6652959088484446
households,12,variance,0.0254343332101901,0.0208130458680291,3.328248699506124,0.9340081910292308,0.6159613529841105
households,4,variance,0.0288333861778179,0.0260170645390947,3.297998865445455,0.9195689459641776,0.6191311875979105
households,0,dependency,0.0311953717221816,0.0238203258874515,3.388015707333883,0.966302086909612,0.662914643685023
households,42,dependency,0.0318365401277939,0.020350409982105,3.2980198860168457,0.9423398772875468,0.6400021215279897
households,866,dependency,0.0265292183806498,0.0133966497766474,3.256363670031229,0.9460589587688446,0.6425565381844839
households,12,dependency,0.0276557216420769,0.0236537054491539,3.294966538747152,0.9343501528104148,0.6227201571067175
households,4,dependency,0.0274978273858626,0.0197782431108256,3.2635231018066406,0.9236925741036732,0.6153197586536407
households,0,pca,0.0258778634791572,0.028990208171308,3.4601354598999023,1.001889963944753,0.676230231920878
households,42,pca,0.0327777971203128,0.0228346694881717,3.392952839533488,0.9808500011761984,0.6634336709976196
households,866,pca,0.0279881063227852,0.019435291023304,3.389173150062561,0.9586517512798308,0.6724538008371989
households,12,pca,0.0263314930101235,0.0220189094543457,3.370123505592346,0.94842063387235,0.6289869050184885
households,4,pca,0.0325745092704892,0.0230728912477691,3.4138975938161216,0.9482011993726096,0.6230303148428599
households,0,density,0.0328442625080545,0.0428535426035523,3.38396680355072,0.9735708634058634,0.6756110588709513
households,42,density,0.0340299075469374,0.0348747065290808,3.2954043547312417,0.9389849305152892,0.6399066150188446
households,866,density,0.0311078702410062,0.0315397636344035,3.347746253013611,0.960308680931727,0.655187726020813
households,12,density,0.0284555833786726,0.0377734238281846,3.3012641270955405,0.9337630172570548,0.6295605997244517
households,4,density,0.0315910298377275,0.0229106449211637,3.3055532375971475,0.9333756963411968,0.6357118288675944
households,0,cdf,0.0315242630119125,0.0257753422483801,3.3572394847869877,0.9721770087877908,0.6668467024962107
households,42,cdf,0.0322372103109955,0.0337652883802851,3.4641889731089277,0.9826777378718058,0.6821686526139578
households,866,cdf,0.0269836274286111,0.0254533039405941,3.4266424576441445,0.9597828487555186,0.6765907903512319
households,12,cdf,0.0291893817484378,0.027200860902667,3.354613304138184,0.9616362353165944,0.6499249637126923
households,4,cdf,0.0284004298349221,0.0197151536121964,3.230534235636393,0.9319327572981516,0.633551557858785
air,0,marginal,0.0324799114838242,0.0330225428566336,6.0560047149658205,1.4876956224441529,1.0342257082462312
air,42,marginal,0.0339076304808259,0.0332806540653109,5.935913324356079,1.4362898468971252,0.9420975923538208
air,866,marginal,0.0305574562400579,0.0308828895911574,5.668831062316895,1.4004838824272157,0.8474754393100739
air,12,marginal,0.0324551679193973,0.0332257563248276,5.9804096698760985,1.4736192226409912,0.9575024247169496
air,4,marginal,0.0331965675577521,0.0320321137085557,5.884506273269653,1.4887133240699768,0.998248952627182
air,0,mean,0.0385848835110664,0.0286711265332996,5.992540168762207,1.4603512644767762,1.0023907482624057
air,42,mean,0.0391597315669059,0.0293029958382248,5.934643793106079,1.4340512871742248,0.9471970856189728
air,866,mean,0.0395862802863121,0.0237954930402338,5.756480169296265,1.3992487430572509,0.8424227237701416
air,12,mean,0.0403636556118726,0.0230954443104565,5.84436469078064,1.453686261177063,0.9297681868076324
air,4,mean,0.0382232595235109,0.0230428213253617,5.822390413284301,1.466079545021057,0.9770420849323272
air,0,variance,0.0343877125531435,0.018480700533837,5.818498706817627,1.4550249934196473,1.03552747964859
air,42,variance,0.0377291342243552,0.0239719974808394,5.860586357116699,1.441884660720825,0.9539028525352478
air,866,variance,0.0380460945889353,0.0216537181288003,5.485511302947998,1.3553696393966674,0.81367809176445
air,12,variance,0.0394193671643734,0.0290963344275951,5.882532978057862,1.4554885029792786,0.938590133190155
air,4,variance,0.0366081427782774,0.0240894432179629,5.57504906654358,1.449546706676483,0.9703524291515352
air,0,dependency,0.0385583359748125,0.0266929858364164,5.966924858093262,1.4601956129074096,1.0168647527694703
air,42,dependency,0.0407268112525343,0.0221847502514719,5.790166473388672,1.4336367011070252,0.9477108180522918
air,866,dependency,0.0372942697256803,0.0192035472951829,5.495306587219238,1.3593340039253234,0.8137577533721924
air,12,dependency,0.0387660121545195,0.0290480859577655,6.000873565673828,1.4299280047416687,0.9395502924919128
air,4,dependency,0.0430097233504056,0.0262857656925916,5.8076433658599855,1.4504517316818235,0.9882396578788756
air,0,pca,0.0331983774900436,0.0333363072946667,5.99555401802063,1.4794198870658877,1.01245276927948
air,42,pca,0.0349789939820766,0.0365860857069492,5.849552297592163,1.437916100025177,0.9438551902770996
air,866,pca,0.0329041130840778,0.0315244143828749,5.568533515930175,1.372243082523346,0.8192799150943756
air,12,pca,0.033935965783894,0.0334309875965118,5.94920072555542,1.4569485425949096,0.9403822660446168
air,4,pca,0.0329688746482133,0.0351173711940646,5.832166481018066,1.4713934063911438,0.9890227437019348
air,0,density,0.0432108998298645,0.0372155969962477,5.974168014526367,1.454883861541748,1.030529111623764
air,42,density,0.0453365474939346,0.0451105406507849,5.851344633102417,1.4322396397590638,0.9679832577705384
air,866,density,0.039765185303986,0.0361848548054695,5.595190238952637,1.3863283276557925,0.8506540715694427
air,12,density,0.0436653837561607,0.0436506470665335,5.963094854354859,1.4578971028327945,0.9578957438468934
air,4,density,0.0397394251078367,0.0335956182330846,5.673261642456055,1.454355573654175,0.9925474226474762
air,0,cdf,0.0370111361145973,0.0323776988312602,6.002056121826172,1.4881600975990297,1.0382890939712524
air,42,cdf,0.0444017067551612,0.0311722429469227,5.753725099563599,1.4152433156967164,0.9594893395900728
air,866,cdf,0.0379711167886853,0.0380806205794215,5.664561414718628,1.398914384841919,0.8459471523761749
air,12,cdf,0.0427755998447537,0.0381155006587505,5.802301216125488,1.4590161442756653,0.9632698714733124
air,4,cdf,0.0431269269436597,0.0312219010666012,5.709314489364624,1.4547829627990725,1.0007885694503784
births1,0,marginal,0.0255861804820597,0.0263680025935173,1.766851532459259,0.7083614230155945,0.8547224044799805
births1,42,marginal,0.0280929496511816,0.0255242720246315,1.2700243711471555,0.7286959052085876,0.8660952866077423
births1,866,marginal,0.0262187310494482,0.0275933472439646,1.412625539302826,0.748912650346756,0.8675095051527023
births1,12,marginal,0.0307195842266082,0.0300705069676041,2.1840381383895875,0.7100548088550568,0.8201426446437836
births1,4,marginal,0.0315157536417245,0.0310594694688916,2.2433657884597777,0.7254168152809143,0.8783203363418579
births1,0,mean,0.0278022976592183,0.0302270582877099,1.451218032836914,0.7203980326652527,0.8502498090267181
births1,42,mean,0.0294732507318258,0.0242339353077113,1.3882846236228945,0.7397578418254852,0.9144837260246276
births1,866,mean,0.0282778371125459,0.0276664692908525,1.5380245566368105,0.746234554052353,0.8789657413959503
births1,12,mean,0.0276702741160988,0.0259513507597148,2.187131905555725,0.7163832247257232,0.8232622981071472
births1,4,mean,0.028917021676898,0.0231534699909389,1.562665057182312,0.7413194358348847,0.8887795507907867
births1,0,variance,0.0282632462680339,0.0273310516029596,1.5987411737442017,0.720446252822876,0.8550665855407715
births1,42,variance,0.0266088059172034,0.0393557321280241,1.54742990732193,0.7342827200889588,0.8912050902843476
births1,866,variance,0.0279656583443284,0.0302971273660659,1.504964327812195,0.7371510863304138,0.8652853608131409
births1,12,variance,0.0294047109782695,0.0266877070069313,1.3629609942436218,0.7459523200988769,0.8384408235549927
births1,4,variance,0.027637880668044,0.0303398938849568,1.4145493865013123,0.7394043564796448,0.8905229806900025
births1,0,dependency,0.0296335624530911,0.0209863749332726,1.4992778658866883,0.7045087277889251,0.8420204222202301
births1,42,dependency,0.0304727797396481,0.0348382242955267,1.5839507818222045,0.7258733987808228,0.892456978559494
births1,866,dependency,0.02869892725721,0.0251769362017512,1.4837510943412782,0.7302336812019348,0.8503497272729874
births1,12,dependency,0.0316610141657292,0.0246518864296376,2.1518664360046387,0.7035003542900086,0.8118521273136139
births1,4,dependency,0.030054694134742,0.0250002182088792,1.5031099915504456,0.7239347934722901,0.8636760711669922
births1,0,pca,0.0250578422099351,0.0258833095431327,1.5554274559020995,0.7294423103332519,0.8716534554958344
births1,42,pca,0.0268782863393425,0.0332241151481866,1.587942934036255,0.7314603447914123,0.8814732372760773
births1,866,pca,0.0261880587786436,0.0260148129425942,1.3823731899261475,0.7310429871082306,0.8565730422735214
births1,12,pca,0.0275557205080986,0.033795098029077,1.4875332832336423,0.7334160208702087,0.825643116235733
births1,4,pca,0.0258321292698383,0.0343276614323258,1.4019178390502929,0.7508147954940796,0.9054429173469544
births1,0,density,0.0286993861198425,0.029755581356585,1.9769153118133544,0.7118262052536011,0.8329806685447693
births1,42,density,0.0262826895341277,0.0334993410855531,1.974264240264893,0.7189484357833862,0.8655895888805389
births1,866,density,0.0302020678296685,0.0388634959235787,2.100115478038788,0.7257909953594208,0.853938439488411
births1,12,density,0.0295667000114917,0.0329668834805488,1.975895595550537,0.7151246130466461,0.8291060328483582
births1,4,density,0.02862732661888,0.0379261702299118,2.197499167919159,0.7134590685367584,0.8465779006481171
births1,0,cdf,0.0335699995979666,0.0277804437093436,1.2342537641525269,0.7114702820777893,0.8459940731525422
births1,42,cdf,0.0297392228618264,0.031893490999937,1.2461809635162353,0.7362219035625458,0.8874991953372955
births1,866,cdf,0.0284996427595615,0.0322396067902445,1.347135031223297,0.7340551912784576,0.873097163438797
births1,12,cdf,0.0316617365926504,0.0298752589151263,1.2623077154159543,0.7114066541194916,0.8226871848106384
births1,4,cdf,0.0319791546091437,0.0242728908546268,1.4512225151062013,0.7422777771949768,0.9017696142196656
births2,0,marginal,0.0278007172048091,0.0284540185704827,-3.6371986627578736,1.0372454643249511,1.2080109179019929
births2,42,marginal,0.0266401790082454,0.0270886525511741,-3.246509890258312,0.8869485914707184,0.7862443625926971
births2,866,marginal,0.0284459953196346,0.0270600464195013,-3.725646424293518,0.9410182654857636,0.9589515209197998
births2,12,marginal,0.0369923461228609,0.0364318618550896,-4.060194373130798,0.8674636393785476,0.8772460028529168
births2,4,marginal,0.0275076938793063,0.02767511960119,-4.440672254562378,0.943458515405655,0.8738925755023956
births2,0,mean,0.0284012485295534,0.0235093224793672,-3.5682655215263366,0.9981220006942748,1.136366993188858
births2,42,mean,0.0286540044471621,0.0233376109972596,-4.096917223930359,0.8944497287273407,0.7837685167789459
births2,866,mean,0.0352829799056053,0.0226273683831095,-4.628678631782532,0.917550015449524,0.9425771474838256
births2,12,mean,0.0390026977285742,0.0361593212001025,-4.708132123947143,0.8957015872001648,0.9289121076464651
births2,4,mean,0.0359968401491642,0.0385244378820061,-3.5145183324813845,0.9697023928165436,0.9360449552536012
births2,0,variance,0.0300318213179707,0.0471362365409731,-2.9461106657981877,0.9992787957191468,1.168123656511307
births2,42,variance,0.0311205638572573,0.0464595884084701,-4.753491687774658,0.8731479823589325,0.776878947019577
