data_name,seed,prerank,pce_marg,pce_prerank,nll,energy,mse
scm20d,0,mean,0.0351443483959883,0.0208708172431215,8.23766827583313,2.269661456346512,0.7330403998494148
scm20d,42,mean,0.0333808623254299,0.0225868381094187,8.194432318210602,2.230576276779175,0.7058815434575081
scm20d,866,mean,0.0298518622294068,0.0204656422138214,7.330496609210968,2.2688437402248383,0.7490713745355606
scm20d,12,mean,0.0315169715322554,0.0196996498852968,8.121493518352509,2.3694615364074707,0.79482801258564
scm20d,4,mean,0.0391157842241227,0.0260622657369822,8.02483868598938,2.3376286029815674,0.7745884582400322
scm20d,0,variance,0.0361940702423453,0.0456548389047384,8.33451795578003,2.372220486402512,0.7938426285982132
scm20d,42,variance,0.032177947461605,0.0391706598456949,7.805211663246155,2.24161633849144,0.6949881240725517
scm20d,866,variance,0.033961474429816,0.0422937371768057,7.396230101585388,2.3446890115737915,0.7969167828559875
scm20d,12,variance,0.0308334245346486,0.0424186522141099,8.86093670129776,2.3437867760658264,0.7865542471408844
scm20d,4,variance,0.0386128998361527,0.0542993396520614,8.21491289138794,2.3896223306655884,0.8279183357954025
scm20d,0,dependency,0.0472765625454485,0.0260695817414671,8.918223083019257,2.3097566962242126,0.7694840580224991
scm20d,42,dependency,0.0394833525642752,0.0285039835143834,7.530542433261871,2.2574455738067627,0.7356454282999039
scm20d,866,dependency,0.0437334990128874,0.0237493917811661,7.638575911521912,2.233999729156494,0.7262572273612022
scm20d,12,dependency,0.0481298347003757,0.0264800013974308,8.614488661289215,2.3669883012771606,0.8193482235074043
scm20d,4,dependency,0.0438840864226222,0.0205818446120247,7.505096137523651,2.251579970121384,0.7412797808647156
scm20d,0,density,0.054263818077743,0.0785565944388508,7.650755882263184,2.336698740720749,0.8031913191080093
scm20d,42,density,0.0499862553551793,0.1004501385614276,8.423741221427917,2.298887014389038,0.7796357944607735
scm20d,866,density,0.0419210358522832,0.0841067894361913,7.529865443706512,2.243806213140488,0.7406628355383873
scm20d,12,density,0.0406772186979651,0.088565650396049,8.117694616317749,2.3928459882736206,0.8447783589363098
scm20d,4,density,0.0585089493542909,0.0882449503988027,7.952855885028839,2.4008983373641968,0.8663224205374718
scm20d,0,cdf,0.030348690226674,0.0299382486846297,8.104878783226013,2.3714115023612976,0.8094124123454094
scm20d,42,cdf,0.0326591867487877,0.0331700628157705,7.754132866859436,2.339269608259201,0.7770371958613396
scm20d,866,cdf,0.0313619778025895,0.0284179185982793,7.488457381725311,2.276621907949448,0.7484021559357643
scm20d,12,cdf,0.0313153273891657,0.0245866206241771,8.05847704410553,2.306659519672394,0.7485366314649582
scm20d,4,cdf,0.0364108136855065,0.0306431499775499,8.46836793422699,2.3765726685523987,0.8260913193225861
scm1d,0,mean,0.0293857268989086,0.0254488608075512,7.306140634748671,1.986590557628208,0.5577074289321899
scm1d,42,mean,0.0293302382859918,0.0272735005451573,6.757631937662761,2.1084646383921304,0.642418212360806
scm1d,866,mean,0.0293359276321199,0.014710276077191,8.030373096466064,1.8836165004306369,0.5259072250790067
scm1d,12,mean,0.0316358500470717,0.020501640625298,7.04836040072971,1.860439658164978,0.5102257695462968
scm1d,4,mean,0.031253173119492,0.0261077947086758,10.17713197072347,2.1251538859473333,0.6316293146875169
scm1d,0,variance,0.0284877438098192,0.0490487813949584,18.46702093548245,1.8576189809375336,0.5201127131779989
scm1d,42,variance,0.0311568362845314,0.0452767513278457,7.261226071251763,1.950057175424364,0.5607301725281609
scm1d,866,variance,0.0260704579866594,0.0396206848737266,6.3890210257636175,2.061189717716641,0.6511086490419176
scm1d,12,variance,0.0309307099216514,0.054551420526372,7.151615036858453,1.9075178305308025,0.5468900005022684
scm1d,4,variance,0.0425018196304639,0.0731749588416682,8.528641329871284,2.1809403631422253,0.7187953260209825
scm1d,0,dependency,0.0300490868588288,0.0295258026777042,6.766252040863037,1.9856213596132064,0.5859556396802267
scm1d,42,dependency,0.0344624920851654,0.0209916248503658,8.745161957210964,1.8027453157636852,0.467237244049708
scm1d,866,dependency,0.0279887486249208,0.0187845789930886,6.724225203196208,2.0046544075012207,0.5950370166036818
scm1d,12,dependency,0.0247617910305659,0.0175238741147849,6.365652614169651,1.8883194790946112,0.5444543427891202
scm1d,4,dependency,0.0349314026534557,0.0197078254487779,7.219915707906087,2.1968319416046143,0.7329279118114047
scm1d,0,density,0.0384130608290433,0.0974104404449462,6.779713153839111,1.8996675411860149,0.5396755503283607
scm1d,42,density,0.05722509821256,0.0955627751019266,14.595176060994469,2.2885599931081138,0.7816110054651896
scm1d,866,density,0.0439821345110734,0.0943762635191281,6.6640089352925616,1.9811673031912909,0.5953384439150492
scm1d,12,density,0.0355375661618179,0.1004306293196148,8.041644944085014,1.8396694130367703,0.5087544322013855
scm1d,4,density,0.041830932514535,0.0920973734723197,7.516373581356472,1.9949869447284276,0.6001506116655138
scm1d,0,cdf,0.0268288505160146,0.0351394474920299,6.802910486857097,2.061613374286228,0.6257110569212172
scm1d,42,cdf,0.0297055828074614,0.0309735164046287,6.56548007329305,2.1212211979760065,0.6696551707055833
scm1d,866,cdf,0.0708306713236702,0.0785340583986706,13.624803119235567,2.361755132675171,0.8164989815817939
scm1d,12,cdf,0.0250781820052199,0.0265069964031378,9.55161295996772,2.1278671423594155,0.6679629219902886
scm1d,4,cdf,0.0275972785635126,0.040260060586863,9.132411744859484,2.116970671547784,0.607824272579617
households,0,mean,0.03993281163275242,0.018672026072939236,3.3962966998418174,0.9699760178724924,0.66587033867836
households,42,mean,0.04808159296711286,0.018555211058507364,3.4277352889378867,0.9680972993373871,0.6769983569780985
households,866,mean,0.038232931246360145,0.018102565004179876,3.515448490778605,0.983734647432963,0.6637706955273946
households,12,mean,0.037493829925855,0.01767667382955551,3.5233143965403237,0.975789894660314,0.6488212049007416
households,4,mean,0.048934647192557655,0.026804488462706406,3.3087253967920938,0.9289729992548624,0.6218671103318533
households,0,variance,0.03883253627767166,0.023995608401795227,3.6996876001358032,0.9881241420904795,0.6691317061583201
households,42,variance,0.04831619250277678,0.019468556468685467,3.3498560984929404,0.9555991987387339,0.6524558067321777
households,866,variance,0.04360306573410829,0.015933424544831116,3.338686943054199,0.9361913800239563,0.6327818731466929
households,12,variance,0.040287728110949196,0.021414280403405428,3.4407848517100015,0.9370978772640228,0.6162575682004293
households,4,variance,0.042962878942489624,0.024502521536002558,3.316881457964579,0.9173246026039124,0.6200064222017924
households,0,dependency,0.04487930238246918,0.02499213224897782,3.452799836794535,0.9677953322728475,0.673017238577207
households,42,dependency,0.04574085958302021,0.021363118508209784,3.34700878461202,0.9464344183603922,0.6465969185034434
households,866,dependency,0.045402818669875465,0.013861507177352905,3.347979744275411,0.9448191225528717,0.6412568191687266
households,12,dependency,0.04381136534114679,0.02076854696497321,3.3273443380991616,0.9496892889340719,0.633745938539505
households,4,dependency,0.04760313965380192,0.02094520814716816,3.3155980110168457,0.9425546924273173,0.6437849402427673
households,0,density,0.04072317543129126,0.04420808392266432,3.3792526721954346,0.964213083187739,0.6620155721902847
households,42,density,0.04557636069754759,0.02794058993458748,3.372006098429362,0.9673456350962321,0.6558383802572886
households,866,density,0.03870038874447346,0.029417845730980236,3.3641437689463296,0.9513968030611674,0.6444957355658213
households,12,density,0.03946669523914655,0.041275241412222385,3.3639326095581055,0.9532804588476816,0.6284962544838587
households,4,density,0.04574736952781677,0.03331499546766281,3.3010882139205933,0.9056960244973501,0.6064114471276602
households,0,cdf,0.03621183211604754,0.025171782200535137,3.4298870960871377,0.9718327224254608,0.6720584034919739
households,42,cdf,0.0406492513914903,0.03756700207789739,3.4312416712443032,0.9688867032527924,0.6684664785861969
households,866,cdf,0.039147062227129936,0.030464752577245235,3.324874480565389,0.9612265030543009,0.6637807488441467
households,12,cdf,0.03229396045207977,0.031217902277906735,3.3268011013666787,0.9403387208779653,0.6168989837169647
households,4,cdf,0.03578123264014721,0.029223037883639336,3.510424017906189,0.9485885699590048,0.6304234564304352
air,0,mean,0.04951242171227932,0.027071839757263662,5.904810857772827,1.45389062166214,0.9888245761394501
air,42,mean,0.048539350554347035,0.028775488957762718,5.814029264450073,1.4351946115493774,0.9516717195510864
air,866,mean,0.04976282827556133,0.023249194491654634,5.500809192657471,1.3603579878807068,0.8121899843215943
air,12,mean,0.05340114235877991,0.0270257905125618,5.729275798797607,1.4365755796432496,0.9304558098316192
air,4,mean,0.05157893598079681,0.023771018348634244,5.858298587799072,1.4818326234817505,0.9845278143882752
air,0,variance,0.05321350507438183,0.02266820091754198,5.841449403762818,1.424505841732025,0.9827662944793701
