data_name,lambda,prerank,pce,energy
air,0.1,marginal,0.18929426868756613,1.4680192867914836
air,1.0,marginal,0.13132152458031973,1.4657533367474873
air,5.0,marginal,0.08079520116249721,1.4992769956588745
air,10.0,marginal,0.06275865435600281,1.5098233024279277
air,0.0,mean,0.18244164685408273,1.4698761502901714
air,0.01,mean,0.1818085623284181,1.4709512790044148
air,0.1,mean,0.1776446079214414,1.4585956931114197
air,1.0,mean,0.1404620682199796,1.4662026564280193
air,5.0,mean,0.07850811878840129,1.4655349055926006
air,10.0,mean,0.060229854037364326,1.5138958096504211
air,0.0,variance,0.3255387097597122,1.4502713084220886
air,0.01,variance,0.3119477927684784,1.455422321955363
air,0.1,variance,0.29113634924093884,1.4530100425084431
air,1.0,variance,0.184791532655557,1.4780130585034688
air,5.0,variance,0.06155744008719921,1.480993429819743
air,10.0,variance,0.06395270675420761,1.4903413653373718
air,0.0,dependency,0.16539081931114197,1.4586479862531025
air,0.01,dependency,0.16173453132311502,1.4619240164756775
air,0.1,dependency,0.16023762027422586,1.4657479524612427
air,1.0,dependency,0.12337982778747876,1.4682673613230388
air,5.0,dependency,0.08424759035309155,1.476770023504893
air,10.0,dependency,0.07481663239498933,1.4851865768432617
air,0.0,pca,0.1724532147248586,1.4603748122851055
air,0.01,pca,0.17964365830024084,1.467619001865387
air,0.1,pca,0.1659523919224739,1.4461027185122173
air,1.0,pca,0.13996189708511034,1.4865813255310059
air,5.0,pca,0.08813999965786934,1.490649163722992
air,10.0,pca,0.07055670643846194,1.5061935385068257
air,0.0,density,0.19201949735482535,1.4565403660138447
air,0.01,density,0.20330674946308136,1.4654985268910725
air,0.1,density,0.17814714958270392,1.4693368474642436
air,1.0,density,0.15305799494187036,1.4696492751439412
air,5.0,density,0.09986323242386182,1.482359766960144
air,10.0,density,0.08468526105086009,1.4933926463127136
air,0.0,cdf,0.2622188280026118,1.4493290384610493
air,0.01,cdf,0.25080613046884537,1.468784213066101
air,0.1,cdf,0.2402810032169024,1.4726516803105671
air,1.0,cdf,0.11582414681712787,1.4795823295911152
air,5.0,cdf,0.08144921312729518,1.4946209192276
air,10.0,cdf,0.0730963113407294,1.5077429215113323
births1,0.0,marginal,0.18135157724221548,0.699130137761434
births1,0.01,marginal,0.1676100566983223,0.7074579695860544
births1,0.1,marginal,0.1681932955980301,0.7055860360463461
births1,1.0,marginal,0.09175528089205424,0.701315442721049
births1,5.0,marginal,0.054568356523911156,0.7079894741376241
births1,10.0,marginal,0.056145649403333664,0.7467472751935323
births1,0.0,mean,0.1655368929107984,0.7064996858437856
births1,0.01,mean,0.17755514134963354,0.7024782995382944
births1,0.1,mean,0.16823230932156244,0.7026351690292358
births1,1.0,mean,0.07317325534919898,0.7064693172772726
births1,5.0,mean,0.06164966740955909,0.7185549437999725
births1,10.0,mean,0.05891232565045357,0.7378625373045603
births1,0.0,variance,0.20956088850895563,0.6998793184757233
births1,0.01,variance,0.21460589518149695,0.6990314225355784
births1,0.1,variance,0.1916826143860817,0.7012370626131693
births1,1.0,variance,0.10881565138697624,0.6986581484476725
births1,5.0,variance,0.05569646321237087,0.7045526007811228
births1,10.0,variance,0.05481742943326632,0.7313475807507833
births1,0.0,dependency,0.20860756685336432,0.7116628785928091
births1,0.01,dependency,0.2291739508509636,0.7056706845760345
births1,0.1,dependency,0.20683159679174423,0.6987900833288828
births1,1.0,dependency,0.09962725639343262,0.7120546797911326
births1,5.0,dependency,0.052113388665020466,0.7059602439403534
births1,10.0,dependency,0.05420415289700031,0.7264863749345144
births1,0.0,pca,0.17334064841270447,0.6982490420341492
births1,0.01,pca,0.15389837076266608,0.7010732591152191
births1,0.1,pca,0.15916145344575247,0.7053234477837881
births1,1.0,pca,0.09596937894821167,0.7110467553138733
births1,5.0,pca,0.06328089411060016,0.7170529365539551
births1,10.0,pca,0.06008812226355076,0.7071773409843445
births1,0.0,density,0.2634003112713496,0.6956241230169932
births1,0.01,density,0.22823154429594675,0.7105374932289124
births1,0.1,density,0.22503551840782166,0.7087233364582062
births1,1.0,density,0.1733996570110321,0.703881561756134
births1,5.0,density,0.0543585071961085,0.7166678508122762
births1,10.0,density,0.055996280163526535,0.7121390700340271
births1,0.0,cdf,0.14930985867977142,0.7052693665027618
births1,0.01,cdf,0.1711793194214503,0.713555634021759
births1,0.1,cdf,0.14986498157183328,0.7001179158687592
births1,1.0,cdf,0.08182849238316219,0.7133167783419291
births1,5.0,cdf,0.055010264118512474,0.7193935712178549
births1,10.0,cdf,0.05834221839904785,0.7219336231549581
births2,0.0,marginal,0.39150279263655346,0.9087762633959452
births2,0.01,marginal,0.39229243993759155,0.9112878143787384
births2,0.1,marginal,0.37738166749477386,0.9230852524439493
births2,1.0,marginal,0.16761260976394018,0.9270762304464976
births2,5.0,marginal,0.06499950711925824,0.970319539308548
births2,10.0,marginal,0.05713143510123094,0.9619622230529785
births2,0.0,mean,0.2511228894193967,0.9234866400559744
births2,0.01,mean,0.2454075589776039,0.9180379013220469
births2,0.1,mean,0.26708432535330456,0.9234692056973776
births2,1.0,mean,0.16246365259091058,0.9296090801556905
births2,5.0,mean,0.06761375876764457,0.987337609132131
births2,10.0,mean,0.06416159681975842,0.9733983278274536
births2,0.0,variance,0.2624969705939293,0.9009687900543213
births2,0.01,variance,0.2642524987459183,0.9289705753326416
births2,0.1,variance,0.25498046229283017,0.9283297459284464
births2,1.0,variance,0.17960753043492636,0.924770176410675
births2,5.0,variance,0.08533281584580739,0.9330611030260721
births2,10.0,variance,0.07240323846538861,0.9428919156392416
births2,0.0,dependency,0.3012600789467494,0.9132400353749593
births2,0.01,dependency,0.2856142222881317,0.9224014282226562
births2,0.1,dependency,0.23051518450180689,0.9252741237481436
births2,1.0,dependency,0.1605332021911939,0.931845486164093
births2,5.0,dependency,0.06370558341344197,0.9811907509962717
births2,10.0,dependency,0.048856219897667565,0.9621693789958954
births2,0.0,pca,0.3199034531911214,0.9109402596950531
births2,0.01,pca,0.3182304600874583,0.9141143262386322
births2,0.1,pca,0.33093418677647907,0.9393430650234222
births2,1.0,pca,0.12574865420659384,0.9028894404570261
births2,5.0,pca,0.07395437608162563,0.9364801347255707
births2,10.0,pca,0.08039938534299533,0.9666408399740855
births2,0.0,density,0.5302438934644064,0.9253628055254618
births2,0.01,density,0.6471284031867981,0.9362737735112509
births2,0.1,density,0.6206010778745016,0.9178089598814646
births2,1.0,density,0.5014056712388992,0.9352887173493704
births2,5.0,density,0.12195423369606335,0.9656429787476858
births2,10.0,density,0.08601071188847224,0.9731708566347758
births2,0.0,cdf,0.4506570100784302,0.9215080837408701
births2,0.01,cdf,0.41074004272619885,0.9072173436482748
births2,0.1,cdf,0.41191443304220837,0.9109114209810892
births2,1.0,cdf,0.1868455708026886,0.9229548474152883
births2,5.0,cdf,0.07286120702823003,0.9312230348587036
births2,10.0,cdf,0.06432290996114413,0.9612710972627004
wage,0.0,marginal,0.25294676174720127,0.6909373303254446
wage,0.01,marginal,0.2558542713522911,0.6915606558322906
wage,0.1,marginal,0.25234635919332504,0.7107010881106058
wage,1.0,marginal,0.10937792931993802,0.6778965989748637
wage,5.0,marginal,0.2661466250816981,0.8984979788462321
wage,10.0,marginal,0.2541133736570676,0.9138329327106476
wage,0.0,mean,0.20123627285162607,0.6772699058055878
wage,0.01,mean,0.19699536263942719,0.6917350689570109
wage,0.1,mean,0.20844815919796625,0.6994171539942423
wage,1.0,mean,0.16093810151020685,0.6796669264634451
wage,5.0,mean,0.042889401937524475,0.693251351515452
wage,10.0,mean,0.207816943526268,0.8949429988861084
wage,0.0,variance,0.22391309589147568,0.6869726677735647
wage,0.01,variance,0.2505016128222148,0.7054908076922098
wage,0.1,variance,0.23076114803552628,0.6864962776501974
wage,1.0,variance,0.1116204671561718,0.6745101610819498
wage,5.0,variance,0.04995095605651537,0.6907725036144257
wage,10.0,variance,0.24582826842864355,0.9307154814402262
wage,0.0,dependency,0.22591006010770798,0.6846686204274496
wage,0.01,dependency,0.23351934055487314,0.7080492377281189
wage,0.1,dependency,0.23521034171183905,0.7007819513479868
wage,1.0,dependency,0.11246356492241223,0.6824379960695902
wage,5.0,dependency,0.05872356705367565,0.6959641178448995
wage,10.0,dependency,0.05010803478459517,0.7052048544088999
wage,0.0,pca,0.24635066837072372,0.6952929000059763
wage,0.01,pca,0.24075390646855035,0.6806080341339111
wage,0.1,pca,0.25577711562315625,0.7274604638417562
wage,1.0,pca,0.19565139959255853,0.6832685172557831
wage,5.0,pca,0.04658363790561756,0.6975878477096558
wage,10.0,pca,0.22625243167082468,0.8940803110599518
wage,0.0,density,0.5308130582173666,0.6852496167023977
wage,0.01,density,0.536299079656601,0.6817062000433604
wage,0.1,density,0.5702664852142334,0.724740336338679
wage,1.0,density,0.5293479760487875,0.7341598073641459
wage,5.0,density,0.06258351479967435,0.7212409973144531
wage,10.0,density,0.37262927492459613,0.88871963818868
wage,0.0,cdf,0.2726110021273295,0.7012885510921478
wage,0.01,cdf,0.27107090254624683,0.698131263256073
wage,0.1,cdf,0.2801648477713267,0.7048062682151794
wage,1.0,cdf,0.1146769089003404,0.6855688492457072
wage,5.0,cdf,0.05046645241479079,0.7117917140324911
wage,10.0,cdf,0.24671050906181335,0.9329308370749155
scm20d,0.0,marginal,0.15244320034980774,2.2788597106933595
scm20d,0.01,marginal,0.14390707314014434,2.4168726444244384
scm20d,0.1,marginal,0.13070663660764695,2.308011293411255
scm20d,1.0,marginal,0.09029652327299117,2.275587034225464
scm20d,5.0,marginal,0.06923823207616805,2.255557489395142
scm20d,10.0,marginal,0.0591484010219574,2.328384351730347
scm20d,0.0,mean,0.1372939258813858,2.38250846862793
scm20d,0.01,mean,0.16062186658382416,2.369697380065918
scm20d,0.1,mean,0.17166305780410768,2.38478627204895
scm20d,1.0,mean,0.13494499325752257,2.3564169883728026
scm20d,5.0,mean,0.07161379158496857,2.3517555236816405
scm20d,10.0,mean,0.05509006455540657,2.348581600189209
scm20d,0.0,variance,0.23321588039398194,2.3502176284790037
scm20d,0.01,variance,0.2444124400615692,2.4029250621795653
scm20d,0.1,variance,0.23017098903656005,2.3168033599853515
scm20d,1.0,variance,0.15688705146312715,2.317679452896118
scm20d,5.0,variance,0.09944724887609482,2.3697916984558107
scm20d,10.0,variance,0.07093083560466766,2.3819525241851807
scm20d,0.0,dependency,0.14842792451381684,2.347252941131592
scm20d,0.01,dependency,0.16058646142482758,2.40281229019165
scm20d,0.1,dependency,0.13703807890415193,2.357568645477295
scm20d,1.0,dependency,0.08415895849466323,2.367493677139282
scm20d,5.0,dependency,0.06968187987804413,2.3969247341156006
scm20d,10.0,dependency,0.052419282495975494,2.2993446350097657
scm20d,0.0,pca,0.10171601474285126,2.3519264221191407
scm20d,0.01,pca,0.11558222472667694,2.398196077346802
scm20d,0.1,pca,0.12098906934261322,2.3165921688079836
scm20d,1.0,pca,0.10654867589473724,2.4295982360839843
scm20d,5.0,pca,0.07350311279296876,2.2733705043792725
scm20d,10.0,pca,0.06272049620747566,2.256456804275513
scm20d,0.0,density,0.16050572395324708,2.3812588691711425
scm20d,0.01,density,0.1569318324327469,2.3490029335021974
scm20d,0.1,density,0.17242374122142792,2.35984263420105
scm20d,1.0,density,0.15655624270439147,2.3545980930328367
scm20d,5.0,density,0.14781609624624253,2.3230257987976075
scm20d,10.0,density,0.12601416558027267,2.4024179458618162
scm20d,0.0,cdf,0.1589229553937912,2.308362054824829
scm20d,0.01,cdf,0.1388565182685852,2.3540517330169677
scm20d,0.1,cdf,0.1573655664920807,2.3668086528778076
scm20d,1.0,cdf,0.11620417684316635,2.3673608779907225
scm20d,5.0,cdf,0.08138120174407959,2.412226438522339
scm20d,10.0,cdf,0.06414355486631393,2.4102238178253175
scm1d,0.0,marginal,0.09671733975410461,1.8316346406936646
scm1d,0.01,marginal,0.10302179157733918,2.1926198959350587
scm1d,0.1,marginal,0.11763994097709655,2.0731987237930296
scm1d,1.0,marginal,0.09527655243873596,1.9056154012680053
scm1d,5.0,marginal,0.05352036878466606,1.846271538734436
scm1d,10.0,marginal,0.04963045343756676,1.8005259037017822
scm1d,0.0,mean,0.13749565780162812,1.91221125125885
scm1d,0.01,mean,0.14872609376907348,2.02216579914093
scm1d,0.1,mean,0.11034438759088516,1.9420609712600707
scm1d,1.0,mean,0.07221748083829879,2.003377103805542
scm1d,5.0,mean,0.0533983938395977,1.8467085838317872
scm1d,10.0,mean,0.05267993360757828,1.807147002220154
scm1d,0.0,variance,0.17402030825614928,2.006608080863953
scm1d,0.01,variance,0.15298004150390626,2.1840522289276123
scm1d,0.1,variance,0.15696285665035248,2.0370689868927
scm1d,1.0,variance,0.14872254729270934,1.9495347261428833
scm1d,5.0,variance,0.07366392686963082,1.9594535112380982
scm1d,10.0,variance,0.0819392204284668,1.9286842346191406
scm1d,0.0,dependency,0.16861703395843505,2.025113558769226
scm1d,0.01,dependency,0.16112945973873138,1.9887232780456543
scm1d,0.1,dependency,0.1418257012963295,1.9053684711456298
scm1d,1.0,dependency,0.08024202734231949,2.0305102586746218
scm1d,5.0,dependency,0.055411511659622194,2.0437870264053344
scm1d,10.0,dependency,0.04945322722196579,1.9207370042800904
scm1d,0.0,pca,0.09301832020282745,1.8150099039077758
scm1d,0.01,pca,0.0787761703133583,1.853098249435425
scm1d,0.1,pca,0.10552657246589661,1.9770828247070313
scm1d,1.0,pca,0.07963531762361527,1.839483094215393
scm1d,5.0,pca,0.0679601326584816,2.037459373474121
scm1d,10.0,pca,0.06551227420568466,2.0080538272857664
scm1d,0.0,density,0.12965623289346695,1.9779186248779297
scm1d,0.01,density,0.1339043527841568,2.0426396131515503
scm1d,0.1,density,0.17983285784721376,2.454313278198242
scm1d,1.0,density,0.1372608095407486,1.8690637350082397
scm1d,5.0,density,0.10898895561695099,1.9635610342025758
scm1d,10.0,density,0.11303366720676422,1.9017322540283204
scm1d,0.0,cdf,0.13429155051708222,2.1027875423431395
scm1d,0.01,cdf,0.12756285965442657,2.027897596359253
scm1d,0.1,cdf,0.12636324763298035,2.154277038574219
scm1d,1.0,cdf,0.09502663910388946,1.8866652488708495
scm1d,5.0,cdf,0.06934201568365098,2.013982057571411
scm1d,10.0,cdf,0.06094031780958176,1.9204097986221313
wq,0.0,marginal,0.302674800157547,2.616604804992676
wq,0.01,marginal,0.3003040552139282,2.6132311820983887
wq,0.1,marginal,0.28737252950668335,2.610808849334717
wq,1.0,marginal,0.28438279032707214,2.6222751140594482
wq,5.0,marginal,0.2577623426914215,2.626786708831787
wq,10.0,marginal,0.23791873455047607,2.646591901779175
wq,0.0,mean,0.26410871744155884,2.603940725326538
wq,0.01,mean,0.2617363929748535,2.5965118408203125
wq,0.1,mean,0.2651684880256653,2.599238395690918
wq,1.0,mean,0.26644206047058105,2.608640670776367
wq,5.0,mean,0.26841938495635986,2.6067721843719482
wq,10.0,mean,0.2538183033466339,2.6114370822906494
wq,0.0,variance,0.5047550201416016,2.618426561355591
wq,0.01,variance,0.4884640574455261,2.6152608394622803
wq,0.1,variance,0.4903212785720825,2.620485544204712
wq,1.0,variance,0.48239296674728394,2.596787929534912
wq,5.0,variance,0.4594956040382385,2.5959484577178955
wq,10.0,variance,0.38089731335639954,2.6204426288604736
wq,0.0,dependency,0.18541868031024933,2.6143977642059326
wq,0.01,dependency,0.18706819415092468,2.6042284965515137
wq,0.1,dependency,0.17902855575084686,2.6108553409576416
wq,1.0,dependency,0.18303140997886658,2.613858222961426
wq,5.0,dependency,0.17931915819644928,2.6109752655029297
wq,10.0,dependency,0.1718343198299408,2.6216723918914795
wq,0.0,pca,0.2434801161289215,2.621530771255493
wq,0.01,pca,0.23862868547439575,2.5995981693267822
wq,0.1,pca,0.24383704364299774,2.6259329319000244
wq,1.0,pca,0.23469147086143494,2.6120355129241943
wq,5.0,pca,0.22402258217334747,2.6107425689697266
wq,10.0,pca,0.1998974233865738,2.609570264816284
wq,0.0,density,0.5156080722808838,2.616814374923706
wq,0.01,density,0.532863199710846,2.6022138595581055
wq,0.1,density,0.517828106880188,2.611436367034912
wq,1.0,density,0.5260438919067383,2.6117539405822754
wq,5.0,density,0.48475557565689087,2.626560926437378
wq,10.0,density,0.41104036569595337,2.619175672531128
wq,0.0,cdf,0.3912597894668579,2.6124613285064697
wq,0.01,cdf,0.39487147331237793,2.6116437911987305
wq,0.1,cdf,0.4009210765361786,2.615070343017578
wq,1.0,cdf,0.3876769542694092,2.5958898067474365
wq,5.0,cdf,0.3855983018875122,2.609758138656616
wq,10.0,cdf,0.35867494344711304,2.626216411590576
scpf,0.0,marginal,0.36594587564468384,0.2347482591867447
scpf,0.01,marginal,0.3818029761314392,0.24102428555488586
scpf,0.1,marginal,0.31669169664382935,0.24530752003192902
scpf,1.0,marginal,0.12074372172355652,0.23594605922698975
scpf,5.0,marginal,0.05366973206400871,0.2473212480545044
scpf,10.0,marginal,0.04861416295170784,0.32112812995910645
scpf,0.0,mean,0.465232253074646,0.24050132930278778
scpf,0.01,mean,0.35933879017829895,0.2485111653804779
scpf,0.1,mean,0.21626976132392883,0.2406339794397354
scpf,1.0,mean,0.19854384660720825,0.2475682497024536
scpf,5.0,mean,0.08208366483449936,0.2577345073223114
scpf,10.0,mean,0.062408447265625,0.2521650195121765
scpf,0.0,variance,0.2693265974521637,0.23746012151241302
scpf,0.01,variance,0.2489916831254959,0.2444085329771042
scpf,0.1,variance,0.2828384041786194,0.24411484599113464
scpf,1.0,variance,0.24036529660224915,0.2436872124671936
scpf,5.0,variance,0.08332766592502594,0.2687574028968811
scpf,10.0,variance,0.055811211466789246,0.27956143021583557
scpf,0.0,dependency,0.2959670424461365,0.23714254796504974
scpf,0.01,dependency,0.2642704248428345,0.23785091936588287
scpf,0.1,dependency,0.25695687532424927,0.23069174587726593
scpf,1.0,dependency,0.1340097188949585,0.2568129003047943
scpf,5.0,dependency,0.08709543943405151,0.27249303460121155
scpf,10.0,dependency,0.0684511810541153,0.2652202844619751
scpf,0.0,pca,0.2889404296875,0.2447962611913681
scpf,0.01,pca,0.37817108631134033,0.23337900638580322
scpf,0.1,pca,0.31420040130615234,0.23800384998321533
scpf,1.0,pca,0.18251898884773254,0.23882485926151276
scpf,5.0,pca,0.0813065767288208,0.24335186183452606
scpf,10.0,pca,0.06214415282011032,0.26045554876327515
scpf,0.0,density,0.5470060110092163,0.23618699610233307
scpf,0.01,density,0.5323205590248108,0.24247610569000244
scpf,0.1,density,0.47089922428131104,0.24234937131404877
scpf,1.0,density,0.3436479866504669,0.24467161297798157
scpf,5.0,density,0.07901403307914734,0.2526949942111969
scpf,10.0,density,0.31461429595947266,0.5195667147636414
scpf,0.0,cdf,0.24041980504989624,0.2458464652299881
scpf,0.01,cdf,0.4506266117095947,0.2401324361562729
scpf,0.1,cdf,0.2712809443473816,0.23965628445148468
scpf,1.0,cdf,0.13763058185577393,0.2332742065191269
scpf,5.0,cdf,0.08365780860185623,0.2599766254425049
scpf,10.0,cdf,0.05676946043968201,0.27177804708480835
meps_21,0.0,marginal,0.24325942397117614,0.3904025793075562
meps_21,0.01,marginal,0.26460810750722885,0.4109003394842148
meps_21,0.1,marginal,0.20127800852060318,0.3968349754810333
meps_21,1.0,marginal,0.06397352181375027,0.4104629814624786
meps_21,5.0,marginal,0.04607260040938854,0.4138274431228638
meps_21,10.0,marginal,0.04228858835995197,0.40277833938598634
meps_21,0.0,mean,0.2931938678026199,0.4062142550945282
meps_21,0.01,mean,0.2437345027923584,0.38420889973640443
meps_21,0.1,mean,0.1898202121257782,0.41307922303676603
meps_21,1.0,mean,0.06775879748165607,0.39787900149822236
meps_21,5.0,mean,0.04975147731602192,0.43078273832798003
meps_21,10.0,mean,0.0439666785299778,0.4136797279119492
meps_21,0.0,variance,0.19496686905622482,0.39233329594135286
meps_21,0.01,variance,0.19666942209005356,0.3964761346578598
meps_21,0.1,variance,0.16033098399639129,0.37876307368278506
meps_21,1.0,variance,0.0844449371099472,0.411945766210556
meps_21,5.0,variance,0.056787997111678125,0.4447754740715027
meps_21,10.0,variance,0.05429450757801533,0.4350958228111267
meps_21,0.0,dependency,0.18180979341268538,0.3903096616268158
meps_21,0.01,dependency,0.19117599427700044,0.39331705272197726
meps_21,0.1,dependency,0.1583484634757042,0.39240185618400575
meps_21,1.0,dependency,0.07049311399459839,0.4248777002096176
meps_21,5.0,dependency,0.052584556862711906,0.4393626868724823
meps_21,10.0,dependency,0.0572720367461443,0.4490678638219833
meps_21,0.0,pca,0.25636531263589857,0.39285301268100736
meps_21,0.01,pca,0.20158313363790512,0.3932051420211792
meps_21,0.1,pca,0.16089401245117188,0.39830075204372406
meps_21,1.0,pca,0.07254042215645314,0.4076029539108276
meps_21,5.0,pca,0.05333573967218399,0.39085373282432556
meps_21,10.0,pca,0.04145584814250469,0.41205023527145385
meps_21,0.0,density,0.3642397791147232,0.43112211525440214
meps_21,0.01,density,0.3383017033338547,0.40833342373371123
meps_21,0.1,density,0.3021575063467026,0.42081325948238374
meps_21,1.0,density,0.16336992532014846,0.41122945547103884
meps_21,5.0,density,0.08129766136407852,0.39324547052383424
meps_21,10.0,density,0.06264755129814148,0.4026914447546005
meps_21,0.0,cdf,0.311294224858284,0.4154460072517395
meps_21,0.01,cdf,0.2439943805336952,0.4276637375354767
meps_21,0.1,cdf,0.13246044516563416,0.3962909132242203
meps_21,1.0,cdf,0.07128764167428017,0.39963218867778777
meps_21,5.0,cdf,0.050486288219690326,0.4170271933078766
meps_21,10.0,cdf,0.05151880048215389,0.44145937263965607
meps_19,0.0,marginal,0.25207593888044355,0.40819706320762633
meps_19,0.01,marginal,0.21245091408491135,0.3970628768205643
meps_19,0.1,marginal,0.17398483753204347,0.38787662088871
meps_19,1.0,marginal,0.06043766476213932,0.4020931214094162
meps_19,5.0,marginal,0.0507659737020731,0.4123542904853821
meps_19,10.0,marginal,0.042057413049042223,0.41776593327522277
meps_19,0.0,mean,0.23689940571784973,0.3808873564004898
meps_19,0.01,mean,0.23840807229280472,0.3987767040729523
meps_19,0.1,mean,0.15804599821567536,0.3954751014709473
meps_19,1.0,mean,0.06287702098488808,0.39364632964134216
meps_19,5.0,mean,0.052541553229093554,0.41659809947013854
meps_19,10.0,mean,0.04346312619745731,0.40722688734531404
meps_19,0.0,variance,0.17856280356645585,0.3933874428272247
meps_19,0.01,variance,0.17065822035074235,0.39130668342113495
meps_19,0.1,variance,0.14931578189134598,0.39581339359283446
meps_19,1.0,variance,0.08619905188679695,0.40262713730335237
meps_19,5.0,variance,0.06388484686613083,0.431707900762558
meps_19,10.0,variance,0.05251122042536736,0.4262963950634003
meps_19,0.0,dependency,0.1577388361096382,0.4009279549121857
meps_19,0.01,dependency,0.16386971920728682,0.4084513485431671
meps_19,0.1,dependency,0.12704894542694092,0.39996997714042665
meps_19,1.0,dependency,0.0761060979217291,0.41288731098175047
meps_19,5.0,dependency,0.0593216922134161,0.4440115123987198
meps_19,10.0,dependency,0.0523574635386467,0.4278027266263962
meps_19,0.0,pca,0.21817422062158584,0.4028811752796173
meps_19,0.01,pca,0.23648573011159896,0.42118263244628906
meps_19,0.1,pca,0.1904949352145195,0.3996404230594635
meps_19,1.0,pca,0.06689949743449689,0.4047302305698395
meps_19,5.0,pca,0.059438256174325944,0.4051164209842682
meps_19,10.0,pca,0.04809011481702328,0.4388574451208115
meps_19,0.0,density,0.35021885931491853,0.41194396317005155
meps_19,0.01,density,0.3393531769514084,0.3920529127120972
meps_19,0.1,density,0.26642400324344634,0.3943429827690125
meps_19,1.0,density,0.16944506615400315,0.4142738163471222
meps_19,5.0,density,0.0803150899708271,0.40674546360969543
meps_19,10.0,density,0.05550080090761185,0.40389992892742155
meps_19,0.0,cdf,0.27104595601558684,0.4287426441907883
meps_19,0.01,cdf,0.27017527967691424,0.38954776525497437
meps_19,0.1,cdf,0.16140250265598297,0.4140093296766281
meps_19,1.0,cdf,0.054008661583065984,0.4023238867521286
meps_19,5.0,cdf,0.04593842998147011,0.4081751316785812
meps_19,10.0,cdf,0.05856987088918686,0.41608124077320097
meps_20,0.0,marginal,0.24558682243029276,0.36355047548810643
meps_20,0.01,marginal,0.23194107289115587,0.3725229315459728
meps_20,0.1,marginal,0.19252881904443106,0.3566521356503169
meps_20,1.0,marginal,0.07623051448414724,0.37014394253492355
meps_20,5.0,marginal,0.06191008382787307,0.39329810564716655
meps_20,10.0,marginal,0.06853803247213364,0.38905520116289455
meps_20,0.0,mean,0.24760789424180984,0.3552938289940357
meps_20,0.01,mean,0.27216658741235733,0.3680612991253535
meps_20,0.1,mean,0.13774718095858893,0.33966823294758797
meps_20,1.0,mean,0.07127888376514117,0.3517485447227955
meps_20,5.0,mean,0.07792465606083472,0.38328009843826294
meps_20,10.0,mean,0.06621475052088499,0.38650422543287277
meps_20,0.0,variance,0.17118443424503008,0.3455210141837597
meps_20,0.01,variance,0.1976825694243113,0.3508380514880021
meps_20,0.1,variance,0.16187909369667372,0.3470288962125778
meps_20,1.0,variance,0.08937800613542397,0.36476512625813484
meps_20,5.0,variance,0.0705756600946188,0.3915566951036453
meps_20,10.0,variance,0.06563086838771899,0.3950824774801731
meps_20,0.0,dependency,0.14725258573889732,0.36637971674402553
meps_20,0.01,dependency,0.15786458365619183,0.3836865611374378
meps_20,0.1,dependency,0.1515327071150144,0.34866757070024806
meps_20,1.0,dependency,0.07868422009050846,0.371978751073281
meps_20,5.0,dependency,0.0602742088958621,0.3894934294124444
