data_name,lambda,prerank,pce,energy
households,0.0,marginal,0.0996252844731013,0.9309870402018228
households,0.01,marginal,0.0987911075353622,0.9350003997484844
households,0.1,marginal,0.0866973126928011,0.9322407046953836
households,1.0,marginal,0.0700497776269912,0.9527041912078856
households,5.0,marginal,0.031440798814098,0.9408080776532493
households,10.0,marginal,0.0237296422322591,0.9621703426043192
households,0.0,mean,0.0897406190633773,0.9439151088396708
households,0.01,mean,0.1022622312108675,0.9370398918787638
households,0.1,mean,0.094882180293401,0.9377209146817526
households,1.0,mean,0.0661296546459198,0.9461729725201924
households,5.0,mean,0.0245463084429502,0.9640819231669108
households,10.0,mean,0.0157441329210996,0.948917031288147
households,0.0,variance,0.1333689813812573,0.9376963973045348
households,0.01,variance,0.1155640631914138,0.9292434453964232
households,0.1,variance,0.1170677791039149,0.941924770673116
households,1.0,variance,0.0662004935244719,0.9505961537361144
households,5.0,variance,0.0243144836276769,0.9500824610392252
households,10.0,variance,0.0212992075830698,0.970690409342448
households,0.0,dependency,0.0233537759631872,0.9375171462694804
households,0.01,dependency,0.0273122197637955,0.93378746509552
households,0.1,dependency,0.0366109063227971,0.9419143795967102
households,1.0,dependency,0.0304424508164326,0.9373296697934468
households,5.0,dependency,0.021338639780879,0.9434534509976704
households,10.0,dependency,0.0243133412053187,0.9393710096677144
households,0.0,pca,0.0750635589162508,0.9344566265741984
households,0.01,pca,0.0715899442632993,0.9381880164146424
households,0.1,pca,0.0680224920312563,0.936153252919515
households,1.0,pca,0.0677545617024103,0.9391078551610312
households,5.0,pca,0.0304088486979405,0.944067358970642
households,10.0,pca,0.0259161094824473,0.9613104263941448
households,0.0,density,0.1042875945568084,0.9387548367182412
households,0.01,density,0.0964999000231425,0.9280003905296326
households,0.1,density,0.0905254582564036,0.9366485476493835
households,1.0,density,0.0722715991238753,0.9351690212885538
households,5.0,density,0.0545736656834681,0.9371161460876464
households,10.0,density,0.0501957895855108,0.9266805648803712
households,0.0,cdf,0.137908344467481,0.9462342858314514
households,0.01,cdf,0.146888921658198,0.9397504528363546
households,0.1,cdf,0.1281812960902849,0.945205291112264
households,1.0,cdf,0.0377321367462476,0.9416470726331077
households,5.0,cdf,0.0219678233067194,0.9539849360783896
households,10.0,cdf,0.0267511755228042,0.9639491240183512
air,0.0,marginal,0.0924447824557622,1.4105117718378704
air,0.01,marginal,0.0969835457702477,1.413464566071828
air,0.1,marginal,0.0852507762610912,1.4066770474116008
air,1.0,marginal,0.0692786456396182,1.414136250813802
air,5.0,marginal,0.0446663635472456,1.412979006767273
air,10.0,marginal,0.0368063089748223,1.446262737115224
air,0.0,mean,0.0783779919147491,1.3980090618133545
air,0.01,mean,0.083197654535373,1.4205215771993
air,0.1,mean,0.0817268577714761,1.4097618858019512
air,1.0,mean,0.0651238194356362,1.4188839594523113
air,5.0,mean,0.0282754059880971,1.4284995794296265
air,10.0,mean,0.0275218822062015,1.460128168265025
air,0.0,variance,0.2074832792083422,1.4211923678716023
air,0.01,variance,0.2093910028537114,1.4119829138120017
air,0.1,variance,0.2065855388840039,1.4157219926516216
air,1.0,variance,0.0645885008076826,1.408133228619893
air,5.0,variance,0.0323781911283731,1.4322516719500225
air,10.0,variance,0.0263416051554183,1.435162325700124
air,0.0,dependency,0.0474759793529907,1.4100716312726338
air,0.01,dependency,0.051373083765308,1.4281373620033264
air,0.1,dependency,0.0408724813411633,1.4125142097473145
air,1.0,dependency,0.0180602227337658,1.4082715113957722
air,5.0,dependency,0.0199604121347268,1.4160417914390564
air,10.0,dependency,0.0170616085330645,1.430022160212199
air,0.0,pca,0.0722137453655401,1.4261298775672913
air,0.01,pca,0.0743597919742266,1.416387399037679
air,0.1,pca,0.0752190922697385,1.4106949369112651
air,1.0,pca,0.0724224050839742,1.412531852722168
air,5.0,pca,0.0524484291672706,1.4128509362538657
air,10.0,pca,0.0436243365208307,1.4537495374679563
air,0.0,density,0.064552550514539,1.4014565149943037
air,0.01,density,0.104878028233846,1.4287232557932537
air,0.1,density,0.0747794341295957,1.4152234594027202
air,1.0,density,0.0644703023135662,1.4239611426989238
air,5.0,density,0.0454277386888861,1.420531650384267
air,10.0,density,0.0409222136562069,1.424873173236847
air,0.0,cdf,0.1353373477856318,1.4151636560757954
air,0.01,cdf,0.1370030691226323,1.4144320686658225
air,0.1,cdf,0.1279476980368296,1.4091359774271648
air,1.0,cdf,0.0616500632216533,1.4521502057711284
air,5.0,cdf,0.0293946998814741,1.4633622964223223
air,10.0,cdf,0.0321714514866471,1.4717888633410137
births1,0.0,marginal,0.0767790048072735,0.761601060628891
births1,0.01,marginal,0.0759648482004801,0.7560092707475027
births1,0.1,marginal,0.0726209599524736,0.7422271072864532
births1,1.0,marginal,0.0559486063818136,0.7361972133318583
births1,5.0,marginal,0.025895757600665,0.7492948273817698
births1,10.0,marginal,0.0254501352707544,0.7555043498675028
births1,0.0,mean,0.0941221142808596,0.7395604650179545
births1,0.01,mean,0.0868499974409739,0.7411397695541382
births1,0.1,mean,0.0685873255133628,0.7393107910950979
births1,1.0,mean,0.0509041516731182,0.7449571887652079
births1,5.0,mean,0.0255774981342256,0.7621261278788248
births1,10.0,mean,0.0232374578093489,0.7667464514573415
births1,0.0,variance,0.092412540068229,0.7378843029340109
births1,0.01,variance,0.0938730898002783,0.7371170520782471
births1,0.1,variance,0.0945991662641366,0.7405031621456146
births1,1.0,variance,0.0451444840679566,0.7483306328455607
births1,5.0,variance,0.0332663229977091,0.7489465177059174
births1,10.0,variance,0.0302801082531611,0.7386354804039001
births1,0.01,dependency,0.2474747449159622,0.7382859289646149
births1,0.1,dependency,0.2474747449159622,0.7436035573482513
births1,0.0,pca,0.0750953232248624,0.7499498327573141
births1,0.01,pca,0.0680952339122692,0.7394198179244995
births1,0.1,pca,0.0715083107352256,0.7299775083859762
births1,1.0,pca,0.0568317715078592,0.7494955360889435
births1,5.0,pca,0.0357299052799741,0.7592808107535044
births1,10.0,pca,0.0288907081509629,0.7737132807572683
births1,0.0,density,0.2091056803862253,0.7431252002716064
births1,0.01,density,0.17100507269303,0.7394463817278544
births1,0.1,density,0.1555668065945307,0.755597452322642
births1,1.0,density,0.1608742699027061,0.7370537122090658
births1,5.0,density,0.0267698845515648,0.7379162708918253
births1,10.0,density,0.0285707979152599,0.74209925532341
births1,0.0,cdf,0.0724910646677017,0.7425226271152496
births1,0.01,cdf,0.0737881592164437,0.7421620488166809
births1,0.1,cdf,0.0661788893242677,0.7402169605096182
births1,1.0,cdf,0.0494380326320727,0.7458482484022776
births1,5.0,cdf,0.0281373243778944,0.7517683406670889
births1,10.0,cdf,0.0250944086971382,0.7708079715569814
births2,0.0,marginal,0.2050892586509386,0.9172920882701874
births2,0.01,marginal,0.2096918150782585,0.9495717883110046
births2,0.1,marginal,0.2007992888490359,0.9339858591556548
births2,1.0,marginal,0.1206000956396261,0.9157580435276031
births2,5.0,marginal,0.0326690860092639,0.9219467043876648
births2,10.0,marginal,0.0282927115137378,0.9360137780507406
births2,0.0,mean,0.0398126154517134,0.9445635378360748
births2,0.01,mean,0.0514568366731206,0.9268388152122498
births2,0.1,mean,0.0454145185649395,0.9298895994822184
births2,1.0,mean,0.037555421081682,0.9525604844093324
births2,5.0,mean,0.036272058263421,0.939009835322698
births2,10.0,mean,0.0337313218042254,0.9418463508288064
births2,0.0,variance,0.0851786757508913,0.9304690062999724
births2,0.01,variance,0.0700511230776707,0.9247308671474456
births2,0.1,variance,0.0644960608333349,0.926670342683792
births2,1.0,variance,0.057011941447854,0.9315658211708068
births2,5.0,variance,0.0453559886664152,0.9214715659618378
births2,10.0,variance,0.0489707458764314,0.9579408566157024
births2,0.0,dependency,0.1032864575584729,0.9464682042598724
births2,0.01,dependency,0.0785000324249267,0.9233539601167045
births2,0.1,dependency,0.0771007034927606,0.9164203107357024
births2,1.0,dependency,0.0441721156239509,0.9311220149199168
births2,5.0,dependency,0.0291384784504771,0.935895969470342
births2,10.0,dependency,0.0295108528807759,0.9586113691329956
births2,0.0,pca,0.1055899895727634,0.9212324023246764
births2,0.01,pca,0.1154004322985808,0.9247967998186748
births2,0.1,pca,0.1200212277472019,0.9241726895173392
births2,1.0,pca,0.0877533567448457,0.9161732097466788
births2,5.0,pca,0.0653976382066806,0.9162042240301768
births2,10.0,pca,0.0618748404085636,0.9743554095427196
births2,0.0,density,0.4139778514703114,0.9029676218827566
births2,0.01,density,0.3795776267846425,0.9265475869178772
births2,0.1,density,0.4325891981522242,0.9289867083231608
births2,1.0,density,0.4035194118817647,0.9345909158388772
births2,5.0,density,0.0746363581468661,1.015424132347107
births2,10.0,density,0.0397544049968322,1.0067406296730042
births2,0.0,cdf,0.2304830526312192,0.9405918916066488
births2,0.01,cdf,0.151824618379275,0.9159793059031168
births2,0.1,cdf,0.1306996134420236,0.9070428709189096
births2,1.0,cdf,0.063020392631491,0.935171922047933
births2,5.0,cdf,0.0391091021398703,0.9398637612660726
births2,10.0,cdf,0.0262574162334203,0.9775861303011576
wage,0.0,marginal,0.1326476534207662,0.7425160606702169
