data_name,seed,prerank,pce,nll,energy,mse
births2,12,dependency,0.0334440153092145,-4.516976070404053,0.9017663896083832,0.8876818656921387
births2,4,dependency,0.0283563008531928,-4.80700318813324,0.8557929575443268,0.7379628956317902
births2,0,pca,0.0693167258054018,-3.614379358291626,0.929144424200058,0.8873956143856049
births2,42,pca,0.0622399840503931,-4.111945509910584,1.0216971576213836,1.7073054283857343
births2,866,pca,0.0356399536132812,-4.61453948020935,0.9569311618804932,1.321767842769623
births2,12,pca,0.0398188302293419,-4.482931065559387,0.8678643763065338,0.8695486724376679
births2,4,pca,0.0522179681807756,-2.747044950723648,0.872802984714508,0.8067281663417816
births2,0,density,0.4201138257980347,-4.374327492713928,0.9338193953037262,0.8735192060470581
births2,42,density,0.426202192902565,-4.219478666782379,1.012249553203583,1.6523616909980774
births2,866,density,0.4278334707021713,-2.6376627683639526,0.929205697774887,1.2304509162902832
births2,12,density,0.4316467583179474,-4.676523733139038,0.8777703046798706,0.8308645516633988
births2,4,density,0.4323307991027832,-4.586128783226013,0.858551824092865,0.747107771039009
births2,0,cdf,0.0361083310097456,-3.587460827827454,0.967708432674408,0.9654969394207
births2,42,cdf,0.0340935964137315,-3.711115898936987,1.0294879257678986,1.726586213707924
births2,866,cdf,0.0355513827875256,-4.35447461605072,0.986325305700302,1.36955783367157
births2,12,cdf,0.0301151536405086,-4.833339667320251,0.9074190616607666,0.9215821027755736
births2,4,cdf,0.0276720495894551,-5.273553133010864,0.9100077152252196,0.8515288591384887
scm20d,0,marginal,0.028905760962516,7.341330707073212,2.2687906622886658,0.7499130889773369
scm20d,42,marginal,0.0304969304706901,7.932228446006775,2.177877187728882,0.6965719982981682
scm20d,866,marginal,0.0344457246828824,7.740599691867828,2.2818175852298737,0.7631627842783928
scm20d,12,marginal,0.0315488439518958,7.412748396396637,2.2920837104320526,0.7703513875603676
scm20d,4,marginal,0.0395681313239038,8.07051956653595,2.212641268968582,0.7053968980908394
scm20d,0,mean,0.0250290506519377,8.056277334690094,2.3104001581668854,0.7791610807180405
scm20d,42,mean,0.0207328656688332,8.109178125858307,2.255685269832611,0.7221876010298729
scm20d,866,mean,0.0260714231990277,7.693970203399658,2.3539875745773315,0.8085775598883629
scm20d,12,mean,0.0244068298488855,7.799898743629456,2.2530994415283203,0.7230820506811142
scm20d,4,mean,0.0287769951391965,7.786383092403412,2.300838738679886,0.7631250619888306
scm20d,0,variance,0.0284329617861658,7.667091250419617,2.3563623130321503,0.8306832388043404
scm20d,42,variance,0.0414243163540959,8.087058246135712,2.373066842556,0.8231054693460464
scm20d,866,variance,0.0428338872734457,7.665207087993622,2.437555581331253,0.8777496069669724
scm20d,12,variance,0.0422752751037478,7.284671902656555,2.3627734780311584,0.8201048523187637
scm20d,4,variance,0.0360951460897922,7.8738725781440735,2.366178423166275,0.8206716999411583
scm20d,0,dependency,0.0266881538555026,7.375600039958954,2.3326252102851868,0.8265899643301964
scm20d,42,dependency,0.0255304016172885,7.595256507396698,2.300922840833664,0.7911283150315285
scm20d,866,dependency,0.0214606338413432,7.83073616027832,2.413992315530777,0.8721439391374588
scm20d,12,dependency,0.0160075515741482,7.614060342311859,2.347836285829544,0.8168530911207199
scm20d,4,dependency,0.0212360416771844,7.935495615005493,2.395072251558304,0.860007107257843
scm20d,0,pca,0.0305163320153951,7.546401858329773,2.200099855661392,0.7138166725635529
scm20d,42,pca,0.034753814805299,7.372310638427734,2.2955897450447083,0.7952204048633575
scm20d,866,pca,0.0313529861159622,7.59494948387146,2.3670728504657745,0.839746005833149
scm20d,12,pca,0.0320820659399032,7.382120668888092,2.274555593729019,0.775517039000988
scm20d,4,pca,0.035736649762839,7.881429612636566,2.3476109504699707,0.8237929195165634
scm20d,0,density,0.086698000319302,7.824984669685364,2.412356376647949,0.8787059038877487
scm20d,42,density,0.0983532583341002,7.71037745475769,2.3697264790534973,0.8363949209451675
scm20d,866,density,0.0852393899112939,7.761321783065796,2.389926373958588,0.856574609875679
scm20d,12,density,0.0983001058921217,8.154901206493378,2.3740351796150208,0.8380792587995529
scm20d,4,density,0.0947427237406373,8.000393271446228,2.3755482137203217,0.8448273092508316
scm20d,0,cdf,0.0250093545764684,7.697866857051849,2.402517259120941,0.8621811494231224
scm20d,42,cdf,0.0294621165376156,7.608065128326416,2.34236791729927,0.813209667801857
scm20d,866,cdf,0.0298605852294713,7.782090127468109,2.397862046957016,0.8672791346907616
scm20d,12,cdf,0.0278660131152719,7.528585076332092,2.246030479669571,0.7386609017848969
scm20d,4,cdf,0.0324883272405713,7.839511096477507,2.361459285020828,0.8274885341525078
rf2,0,marginal,0.0446553495712578,25.36847484111786,1.235387071967125,0.5308601558208466
rf2,42,marginal,0.032559146406129,106.641188159585,1.11556276679039,2.494328398257494
rf2,866,marginal,0.1243645288050174,9.73904800415039,1.8423772007226944,1.0055886432528496
rf2,12,marginal,0.0896370466798543,684.4380405545235,1.5574348866939545,0.7822741493582726
rf2,4,marginal,0.1475131902843713,178.2714432477951,1.6559469401836395,0.7900887951254845
rf2,0,mean,0.1715020183473825,9.326709747314451,1.775742918252945,0.92829068005085
rf2,42,mean,0.1240073097869753,131.15622758865356,1.6541630029678345,2.84039693325758
rf2,866,mean,0.16372986510396,99.35366404056548,1.7738701403141022,0.9411951825022696
rf2,12,mean,0.126650370657444,21.754774808883667,1.5639604181051254,0.7733403965830803
rf2,4,mean,0.1846455037593841,10.46690309047699,1.67778480052948,0.8181731998920441
rf2,0,variance,0.0211767444852739,5.211840808391571,0.958562821149826,0.3925482705235481
rf2,42,variance,0.0222792839631438,39.06644521281123,1.14585442841053,2.474246777594089
rf2,866,variance,0.1135675692930817,9.34815001487732,1.7849589586257937,0.9667780920863152
rf2,12,variance,0.0400962301064282,27.32566672563553,1.4770809262990952,0.7081351578235626
rf2,4,variance,0.0258194737834855,-2.155503422021866,0.9568537548184396,0.3326647952198982
rf2,0,dependency,0.0217289543943479,17.65724402666092,1.3474688082933426,0.5985843539237976
rf2,42,dependency,0.0251915630651637,497.368633762002,1.1279274970293045,2.50144262611866
rf2,866,dependency,0.0263746911659836,222.7474310696125,1.4443021565675735,0.6960004344582558
rf2,12,dependency,0.1292352238669991,65.634441614151,1.8317235708236688,0.9680492952466012
rf2,4,dependency,0.0310210685711354,33.962505757808685,1.4428573697805405,0.6540564596652985
rf2,0,pca,0.0805107308551669,8.712064146995544,1.7133477479219437,0.8758101016283035
rf2,42,pca,0.0735787637531757,114.11023902893066,1.5483064949512482,2.75262213498354
rf2,866,pca,0.0773208057507872,44.79064112901688,1.7176619470119476,0.8931114971637726
rf2,12,pca,0.0770213026553392,147.89560267329216,1.443882703781128,0.6823067516088486
rf2,4,pca,0.0650128102861344,155.99086996912956,1.1599684804677963,0.4734413251280784
rf2,0,density,0.0305428437422961,36.92073154449463,1.5793009251356125,0.7882213220000267
rf2,42,density,0.0231331383110955,318.48652106523514,1.737793281674385,2.9301218390464783
rf2,866,density,0.0571951032616198,13.210838258266447,1.7262720465660095,0.9104436114430428
rf2,12,density,0.0202032995875924,95.0457261800766,1.6075394600629809,0.8223177865147591
rf2,4,density,0.1977600678801536,8.279049396514893,1.595297396183014,0.7592790722846985
rf2,0,cdf,0.0783640714362263,4.780178606510162,1.1735085248947144,0.5080210566520691
rf2,42,cdf,0.1162495370954275,2185.9232867360115,1.786400705575943,2.96009224653244
rf2,866,cdf,0.0754398279823362,1799.5364261865616,1.417065545916557,0.6513155996799469
rf2,12,cdf,0.1555585339665413,17.424731492996216,1.7645190805196762,0.915033921599388
rf2,4,cdf,0.1651779394596815,10.599950194358826,1.6572365015745163,0.7939570248126984
births1,0,marginal,0.0288925137370824,2.189517450332642,0.7186641991138458,0.8463960528373718
births1,42,marginal,0.0262921728193759,1.899423360824585,0.7234189331531524,0.878528094291687
births1,866,marginal,0.0263492536731064,1.2985047340393066,0.7469676733016968,0.8645413219928741
births1,12,marginal,0.0311672420240938,2.167763876914978,0.7129616022109986,0.826142030954361
births1,4,marginal,0.0289330911822617,1.546932625770569,0.7202737092971802,0.8489940583705902
births1,0,mean,0.0308968083932995,1.298048985004425,0.7186099588871002,0.8649447500705719
births1,42,mean,0.0239559831097722,1.5654003739356994,0.7471840918064118,0.9095076739788056
births1,866,mean,0.0278025628998875,1.4916489839553833,0.7549038231372833,0.9013588637113572
births1,12,mean,0.028447766136378,1.0906313478946683,0.7186656296253204,0.8244991660118103
births1,4,mean,0.0216167565435171,1.4190913915634156,0.7286693572998046,0.8656665563583374
births1,0,variance,0.0270266329869627,2.142219805717468,0.7041965544223785,0.8375105261802673
births1,42,variance,0.0393117084167897,1.619059407711029,0.7242249488830567,0.8870063185691833
births1,866,variance,0.0294153528288006,2.2505443334579467,0.718327420949936,0.8485370725393295
births1,12,variance,0.0311935575678944,1.2587056159973145,0.7094526290893555,0.8235544323921203
births1,4,variance,0.0303657259792089,1.422654104232788,0.7341709017753602,0.8940143823623657
births1,0,dependency,0.0223727437667548,2.1016533613204955,0.6913896024227142,0.8200335264205932
births1,42,dependency,0.0331647413782775,1.5274413466453551,0.7179308652877807,0.8725700199604034
births1,866,dependency,0.0295707223005592,1.4518193364143372,0.716982489824295,0.8532546997070313
births1,12,dependency,0.0236160818487405,1.5003947138786315,0.7141913950443268,0.835897421836853
births1,4,dependency,0.026706105004996,1.5676186084747314,0.7300634443759918,0.8788051903247833
births1,0,pca,0.0342488566413521,1.253473770618439,0.7235500752925873,0.8606927335262299
births1,42,pca,0.0329455751925706,1.3377199053764344,0.7364018857479095,0.8994331359863281
births1,866,pca,0.033819924108684,1.5733065366744996,0.7373880028724671,0.866149264574051
births1,12,pca,0.035440593957901,1.0893351435661316,0.7158192694187164,0.8310559213161468
births1,4,pca,0.0349497966468334,1.561400842666626,0.7364015877246857,0.8869317591190338
births1,0,density,0.0249610672704875,2.101685404777527,0.7045126795768738,0.8329006195068359
births1,42,density,0.0455979991704225,1.9821386337280276,0.7146674335002899,0.8522809267044067
births1,866,density,0.0312563859857618,2.22656672000885,0.7197995543479919,0.8418880075216293
births1,12,density,0.031449388153851,2.1175631999969484,0.7041542649269104,0.8199002623558045
births1,4,density,0.0368551977910101,2.1758084535598754,0.7164050161838531,0.8547175526618958
births1,0,cdf,0.0269174387678504,1.479478132724762,0.7138646006584167,0.8386303305625915
births1,42,cdf,0.0290177969262003,1.5883220314979554,0.7276523768901825,0.8886975288391114
births1,866,cdf,0.0298428386449813,1.366431999206543,0.7362091422080994,0.8660510599613189
births1,12,cdf,0.024201981164515,1.118865552544594,0.7318429589271546,0.8404410719871521
births1,4,cdf,0.0231905707158148,1.4066582918167114,0.7368678569793701,0.8663738489151
wage,0,marginal,0.0320846574380993,2.247976064682007,0.7013869047164917,0.6609036028385162
wage,42,marginal,0.1305409304797649,2.8714179039001464,0.9032745838165284,1.016109699010849
wage,866,marginal,0.0335573950782418,0.5197638252750039,0.7598893463611602,0.789117980003357
wage,12,marginal,0.0285206005908548,0.8899133175611496,0.7226735711097717,0.7176562309265136
wage,4,marginal,0.0321277702227234,1.643191385269165,0.7215959906578064,0.7457110941410064
wage,0,mean,0.0351063752546906,0.732881736755371,0.7335246801376343,0.7286608517169952
wage,42,mean,0.0974938660860061,2.896479058265686,0.9110283553600312,1.0233781397342685
wage,866,mean,0.028132165595889,0.7220949172973633,0.729850047826767,0.7222174644470215
wage,12,mean,0.0302166034467518,0.6457080692052841,0.7043456196784973,0.6940106868743896
wage,4,mean,0.0294406402856111,1.0096243619918823,0.7508755266666413,0.7682196140289307
wage,0,variance,0.0286589832045137,0.7264507710933685,0.7007942616939544,0.7075765430927277
wage,42,variance,0.0282707440666854,0.945964366197586,0.7121115684509277,0.7189547300338746
wage,866,variance,0.0231266270391643,1.215374881029129,0.7061242759227753,0.7066543638706207
wage,12,variance,0.0227001316845417,0.461907073110342,0.7008460819721222,0.6901162207126618
wage,4,variance,0.0226479752920568,0.4851536393165588,0.7485226273536683,0.7994726121425628
wage,0,dependency,0.0293063085526227,0.8586960554122924,0.7309983432292938,0.7673800885677338
wage,42,dependency,0.0257982403971254,0.9392022252082824,0.7274255752563477,0.7480657696723938
wage,866,dependency,0.0227927660569548,0.6632039815187454,0.7179661333560944,0.7427185475826263
wage,12,dependency,0.0230267588980495,0.9599728226661682,0.7523371994495391,0.7913351237773896
wage,4,dependency,0.0191531152464449,0.6425327032804489,0.761346572637558,0.81422860622406
wage,0,pca,0.065670022368431,0.5116737842559814,0.7260744512081146,0.7483999192714691
wage,42,pca,0.0370068980380892,2.3507656335830687,0.7227654814720154,0.6906087160110473
wage,866,pca,0.0713218718767166,0.8304480999708176,0.6948706269264221,0.7010847866535187
wage,12,pca,0.0551956970244646,0.5974421823397279,0.7274051249027252,0.7335227727890015
wage,4,pca,0.0318700639531016,0.7715816736221314,0.7220005095005035,0.7585695207118988
wage,0,density,0.3415065407752991,0.7483285874128341,0.6958929300308228,0.6946596443653107
wage,42,density,0.3341433316469192,0.7353927880525589,0.6967118620872498,0.6998193502426148
wage,866,density,0.370075038075447,0.5614545613527298,0.70223548412323,0.7089608907699585
wage,12,density,0.3745727598667144,0.4724999262019992,0.7034849047660827,0.7026098370552063
wage,4,density,0.4015324592590332,0.5453075468540192,0.7204887866973877,0.7477924466133118
wage,0,cdf,0.1041354246437549,2.9341917514801024,0.9360383331775666,1.0782685935497285
wage,42,cdf,0.1159971751272678,2.931541109085083,0.929247123003006,1.0473045647144317
wage,866,cdf,0.1051200568675994,2.808305859565735,0.8921133875846863,0.9810682535171508
wage,12,cdf,0.1173366233706474,2.8111204385757445,0.891237062215805,0.9719880282878876
wage,4,cdf,0.0347221944481134,1.2810805916786194,0.7426910042762757,0.7744771242141724
scm1d,0,marginal,0.027081638160679,6.145015822516547,1.9382724364598591,0.5575176080067953
scm1d,42,marginal,0.0255283823029862,5.866578525967068,1.808046579360962,0.4984151952796512
scm1d,866,marginal,0.022866375123461,7.897590637207031,1.892774330245124,0.5241312053468492
scm1d,12,marginal,0.0228829390058914,6.236250347561306,1.8077185418870716,0.4829290310541789
scm1d,4,marginal,0.0262078237202432,8.965595563252768,1.9819300307167904,0.5663625531726413
scm1d,0,mean,0.0281895406337247,6.876700931125217,2.020083732075161,0.5811898774570889
scm1d,42,mean,0.0251746018313699,5.820708592732747,1.789765543407864,0.4670809573597378
scm1d,866,mean,0.0173406940367486,7.16160445743137,1.9315828614764745,0.5391698214742873
scm1d,12,mean,0.0225665117096569,6.507984638214111,1.9380029572380917,0.5752820637491014
scm1d,4,mean,0.0264938289506567,6.549851258595784,1.9463929070366757,0.5560327834553189
scm1d,0,variance,0.0360124251908726,5.805249638027615,1.9692475928200617,0.5794863767094083
scm1d,42,variance,0.034838158223364,6.027255588107639,2.0363157192866006,0.6256776120927598
scm1d,866,variance,0.0313686339391602,6.611511760287815,2.1780341466267905,0.7300897240638733
scm1d,12,variance,0.0305973887443542,6.359298547108968,1.9727784527672665,0.5950819585058424
scm1d,4,variance,0.0496175616151756,9.043435043758816,2.143249167336358,0.7010368241204156
scm1d,0,dependency,0.0283814506191346,8.245525889926487,2.127986854977078,0.6800623602337308
scm1d,42,dependency,0.0215851613837811,6.971659554375543,1.9531373182932537,0.5772266387939453
scm1d,866,dependency,0.0183805853335393,6.857296413845486,2.153851694530911,0.718469520409902
scm1d,12,dependency,0.0163317170614997,6.393760522206624,2.04008604420556,0.6320904493331909
scm1d,4,dependency,0.0177111282116836,7.388576878441705,2.2516357368893094,0.7813460893101163
scm1d,0,pca,0.0371363109184636,19.0450709660848,1.9450428088506064,0.539186418056488
scm1d,42,pca,0.035331147412459,5.887982580396864,1.8503692547480264,0.5272700753476884
scm1d,866,pca,0.0364603841056426,14.137632105085585,2.005619486172994,0.5760796732372708
scm1d,12,pca,0.0303764899985657,8.6333712471856,1.9993343618181016,0.6117986440658569
scm1d,4,pca,0.0370183305607901,9.069255828857422,1.998246259159512,0.5699962377548218
scm1d,0,density,0.0785672681199179,9.357028325398764,1.8547512292861936,0.526550872458352
scm1d,42,density,0.0670830723312166,8.171343591478136,1.9588682386610243,0.5924709505505033
scm1d,866,density,0.0710475560691621,6.476295630137126,1.903795454237196,0.5568332605891757
scm1d,12,density,0.0859279276596175,6.307941966586643,2.0019045538372464,0.614830301867591
scm1d,4,density,0.1494154044323497,9.881793234083387,2.246253596411811,0.7506506244341532
scm1d,0,cdf,0.0315504835711585,8.438720173305935,2.012702332602607,0.5873671240276761
scm1d,42,cdf,0.0333112120214435,20.35564274258084,2.032111485799154,0.6088313062985738
scm1d,866,cdf,0.0237914344502819,6.330976168314616,2.038498560587565,0.6387486656506857
scm1d,12,cdf,0.0278099293096198,6.377916865878635,2.053254153993395,0.6454847388797336
scm1d,4,cdf,0.0612086413635147,10.214530309041342,2.223267475763957,0.7133431567086114
wq,0,marginal,0.1448851525783538,20.17051315307617,2.546930313110352,0.995733082294464
wq,42,marginal,0.1749699860811233,20.70384788513184,2.5037951469421387,0.9537687301635742
wq,866,marginal,0.1366306990385055,22.242530822753903,2.7289927005767822,1.1477656364440918
wq,12,marginal,0.1679383963346481,33.68296813964844,2.5429022312164307,0.978657603263855
wq,4,marginal,0.1461284756660461,34.854251861572266,2.6639955043792725,1.0768953561782837
wq,0,mean,0.07220458984375,20.48213577270508,2.537843942642212,0.9955475330352784
wq,42,mean,0.0515437349677085,19.85580825805664,2.4757184982299805,0.9399784207344056
wq,866,mean,0.0851748511195182,22.43111991882324,2.722295045852661,1.1357048749923706
wq,12,mean,0.110453113913536,28.098268508911133,2.568215131759644,0.984971523284912
wq,4,mean,0.0591161586344242,34.5117301940918,2.658238887786865,1.073722004890442
wq,0,variance,0.2469954192638397,20.43871116638184,2.555129289627075,0.9958614110946656
wq,42,variance,0.3366118669509887,20.790616989135746,2.497456312179565,0.9486129283905028
wq,866,variance,0.3340708911418915,22.45141220092773,2.7273266315460205,1.1433019638061523
wq,12,variance,0.3396307229995727,34.455406188964844,2.5605430603027344,0.9823190569877625
wq,4,variance,0.2953658998012543,39.42033767700195,2.6650607585906982,1.093084692955017
wq,0,dependency,0.0293300934135913,19.731237411499023,2.5387279987335205,0.9921845197677612
wq,42,dependency,0.0232547130435705,19.773174285888672,2.4844231605529785,0.9438801407814026
wq,866,dependency,0.0254917088896036,22.463289260864254,2.728623390197754,1.1359868049621582
wq,12,dependency,0.0367271825671196,98.10694122314452,2.575019836425781,0.9868123531341552
wq,4,dependency,0.0227396581321954,25.15052032470703,2.669402837753296,1.08669912815094
wq,0,pca,0.0785101354122161,19.6141300201416,2.533816337585449,0.9854751825332642
wq,42,pca,0.0992839485406875,21.54202079772949,2.5121138095855717,0.9590861797332764
wq,866,pca,0.0877502858638763,23.93937492370605,2.7007157802581787,1.1243329048156738
wq,12,pca,0.089006170630455,21.73153114318848,2.556114912033081,0.983250856399536
wq,4,pca,0.0983185991644859,22.862157821655277,2.6926660537719727,1.086377501487732
wq,0,density,0.2954716980457306,21.22663688659668,2.533821582794189,0.9912426471710204
wq,42,density,0.3590094149112701,19.688316345214844,2.4935550689697266,0.9475095868110656
wq,866,density,0.3601415157318115,22.723527908325195,2.715243101119995,1.1374521255493164
wq,12,density,0.4299056828022003,48.385231018066406,2.5553057193756104,0.982975423336029
wq,4,density,0.4333962202072143,38.484134674072266,2.6780292987823486,1.0850543975830078
wq,0,cdf,0.2412011623382568,20.06938743591309,2.5452942848205566,0.9952614307403564
wq,42,cdf,0.2465785145759582,20.898326873779297,2.516371965408325,0.9503946900367736
wq,866,cdf,0.2420030534267425,21.837093353271484,2.707509994506836,1.1327123641967771
wq,12,cdf,0.2452106028795242,71.4752426147461,2.5653038024902344,0.9826745390892028
wq,4,cdf,0.244078516960144,103.01993560791016,2.644507646560669,1.0712683200836182
scpf,0,marginal,0.0406188517808914,-4.833480358123779,0.2330331802368164,0.1966084986925125
scpf,42,marginal,0.0316758602857589,-4.753117084503174,0.2449265271425247,0.146726444363594
scpf,866,marginal,0.0425903908908367,-4.0023698806762695,0.5224267840385437,1.041577696800232
scpf,12,marginal,0.0454791001975536,0.2649576067924499,0.9272679090499878,4.620752811431885
scpf,4,marginal,0.0357715412974357,-4.292782306671143,0.5389385223388672,1.1676369905471802
scpf,0,mean,0.0214789863675832,-6.079386234283447,0.2277121394872665,0.2113551050424575
